delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
0.5,180,8,31,1,0.2,0.775,0.025,5.341578955220989
0.5,185,8,29,3,0.2,0.725,0.075,5.8170956876385205
0.5,183,8,31,1,0.2,0.775,0.025,7.408009074228138
0.5,186,7,30,3,0.175,0.75,0.075,5.421548148847268
0.5,187,10,28,2,0.25,0.7,0.05,6.497918080836551
0.5,188,9,27,4,0.225,0.675,0.1,5.143788430968138
0.5,192,22,18,0,0.55,0.45,0.0,5.42701114762683
0.5,193,13,25,2,0.325,0.625,0.05,5.5685549763679605
0.5,191,15,24,1,0.375,0.6,0.025,6.434716084863607
0.5,190,11,23,6,0.275,0.575,0.15,7.041753701928641
0.5,195,10,26,4,0.25,0.65,0.1,5.718024787572956
0.5,201,26,13,1,0.65,0.325,0.025,5.906673134892117
0.5,194,15,21,4,0.375,0.525,0.1,7.882517784084852
0.5,198,23,15,2,0.575,0.375,0.05,7.455789914270744
0.5,196,5,31,4,0.125,0.775,0.1,5.086764355398126
0.5,203,26,13,1,0.65,0.325,0.025,6.743782395279825
0.5,202,21,16,3,0.525,0.4,0.075,6.75326653055186
0.5,197,9,28,3,0.225,0.7,0.075,7.368561576408612
0.5,200,7,27,6,0.175,0.675,0.15,5.314915012456711
0.5,199,4,31,5,0.1,0.775,0.125,6.718981554337683
0.5,205,5,31,4,0.125,0.775,0.1,5.4531705801417285
0.5,208,15,23,2,0.375,0.575,0.05,5.3265827064020765
0.5,204,3,33,4,0.075,0.825,0.1,5.87143625714468
0.5,206,12,26,2,0.3,0.65,0.05,7.1197442062216965
0.5,213,15,22,3,0.375,0.55,0.075,5.442837916940543
0.5,207,12,27,1,0.3,0.675,0.025,5.988804109766619
0.5,212,6,27,7,0.15,0.675,0.175,6.159149937121933
0.5,210,6,31,3,0.15,0.775,0.075,9.236625766083172
0.5,209,11,23,6,0.275,0.575,0.15,5.114306180480394
0.5,211,8,28,4,0.2,0.7,0.1,7.897927528291682
0.5,215,11,28,1,0.275,0.7,0.025,8.960335503871104
0.5,214,8,30,2,0.2,0.75,0.05,5.440246504836223
0.5,216,12,23,5,0.3,0.575,0.125,5.5733941646835845
0.5,217,14,24,2,0.35,0.6,0.05,5.263197458013841
0.5,218,8,30,2,0.2,0.75,0.05,6.3694126069250885
0.5,219,11,27,2,0.275,0.675,0.05,5.863437303254
0.5,220,9,29,2,0.225,0.725,0.05,6.679268608789298
0.5,226,6,32,2,0.15,0.8,0.05,6.1274120937431835
0.5,223,10,28,2,0.25,0.7,0.05,7.052390650546734
0.5,222,14,23,3,0.35,0.575,0.075,5.315023152494862
0.5,224,7,29,4,0.175,0.725,0.1,4.752909349853555
0.5,228,14,23,3,0.35,0.575,0.075,5.959567199958636
0.5,221,13,26,1,0.325,0.65,0.025,6.936525072796703
0.5,231,18,20,2,0.45,0.5,0.05,5.607558793787822
0.5,225,8,31,1,0.2,0.775,0.025,7.0907572093116755
0.5,227,17,23,0,0.425,0.575,0.0,5.689420775181204
0.5,229,17,19,4,0.425,0.475,0.1,5.245614607773659
0.5,230,13,23,4,0.325,0.575,0.1,6.950435265730422
0.5,240,40,0,0,1.0,0.0,0.0,7.049260107496515
0.5,232,12,26,2,0.3,0.65,0.05,6.107474466899386
0.5,244,40,0,0,1.0,0.0,0.0,8.092772468785387
0.5,238,6,30,4,0.15,0.75,0.1,6.590912279846494
0.5,233,13,26,1,0.325,0.65,0.025,5.278057773767841
0.5,237,6,30,4,0.15,0.75,0.1,6.639329466023926
0.5,235,12,26,2,0.3,0.65,0.05,5.612876219371634
0.5,234,11,26,3,0.275,0.65,0.075,7.255698194088874
0.5,236,14,25,1,0.35,0.625,0.025,5.630692507835606
0.5,239,23,15,2,0.575,0.375,0.05,5.630182053128924
0.5,242,11,27,2,0.275,0.675,0.05,5.305564488669018
0.5,245,18,20,2,0.45,0.5,0.05,6.075372758726267
0.5,241,8,29,3,0.2,0.725,0.075,7.234604897379657
0.5,246,6,30,4,0.15,0.75,0.1,6.474435759022905
0.5,243,9,27,4,0.225,0.675,0.1,6.9757322528739625
0.5,248,7,28,5,0.175,0.7,0.125,5.398583482881479
1.0,0,5,31,4,0.125,0.775,0.1,5.232402734002768
1.0,7,40,0,0,1.0,0.0,0.0,5.7385758483942695
0.5,249,12,24,4,0.3,0.6,0.1,5.694301873507461
0.5,247,7,31,2,0.175,0.775,0.05,9.86447692230858
1.0,1,13,23,4,0.325,0.575,0.1,5.552604857812481
1.0,3,9,25,6,0.225,0.625,0.15,6.115404369773508
1.0,6,9,26,5,0.225,0.65,0.125,5.575997215182916
1.0,5,11,24,5,0.275,0.6,0.125,7.848768136433719
1.0,2,13,24,3,0.325,0.6,0.075,5.729751631358832
1.0,4,10,27,3,0.25,0.675,0.075,9.4298923904015
1.0,11,20,18,2,0.5,0.45,0.05,4.868407665348168
1.0,9,10,27,3,0.25,0.675,0.075,7.160450363224624
1.0,13,10,27,3,0.25,0.675,0.075,5.934532946662086
1.0,10,15,22,3,0.375,0.55,0.075,5.685767070815023
1.0,8,8,30,2,0.2,0.75,0.05,8.260337147782767
1.0,14,8,31,1,0.2,0.775,0.025,5.390852354780724
1.0,12,13,25,2,0.325,0.625,0.05,6.155849208010064
1.0,22,40,0,0,1.0,0.0,0.0,6.205647765945242
1.0,15,11,28,1,0.275,0.7,0.025,5.921137862452646
1.0,21,32,8,0,0.8,0.2,0.0,5.355313866487302
1.0,18,9,25,6,0.225,0.625,0.15,7.1227395618269345
1.0,17,15,25,0,0.375,0.625,0.0,5.576667847667383
1.0,16,5,32,3,0.125,0.8,0.075,7.087074218580847
1.0,20,24,14,2,0.6,0.35,0.05,6.991635984355599
1.0,31,40,0,0,1.0,0.0,0.0,8.530932626749456
1.0,23,10,27,3,0.25,0.675,0.075,5.136330177119982
1.0,26,19,19,2,0.475,0.475,0.05,6.461451389599048
1.0,24,17,22,1,0.425,0.55,0.025,6.95309100907401
1.0,19,8,29,3,0.2,0.725,0.075,5.753694433748211
1.0,30,6,29,5,0.15,0.725,0.125,7.078010297199387
1.0,32,5,32,3,0.125,0.8,0.075,5.665931129725406
1.0,27,8,30,2,0.2,0.75,0.05,8.729233140393383
1.0,25,6,33,1,0.15,0.825,0.025,4.965177260639362
1.0,29,14,21,5,0.35,0.525,0.125,5.500409868651198
1.0,28,15,22,3,0.375,0.55,0.075,5.361533888492308
1.0,33,8,31,1,0.2,0.775,0.025,6.96071643056232
1.0,34,10,28,2,0.25,0.7,0.05,5.455271566817871
1.0,39,25,13,2,0.625,0.325,0.05,5.394656784867102
1.0,35,13,26,1,0.325,0.65,0.025,5.336195169944868
1.0,38,15,23,2,0.375,0.575,0.05,5.427244261699917
1.0,41,12,27,1,0.3,0.675,0.025,5.154804560571619
1.0,36,6,24,10,0.15,0.6,0.25,6.67080613492985
1.0,37,11,24,5,0.275,0.6,0.125,5.687274894381503
1.0,42,13,22,5,0.325,0.55,0.125,8.002233585300255
1.0,43,16,22,2,0.4,0.55,0.05,6.733244139294365
1.0,40,11,25,4,0.275,0.625,0.1,7.158464720309813
1.0,44,6,30,4,0.15,0.75,0.1,5.655852712264829
1.0,46,15,24,1,0.375,0.6,0.025,6.955939568816481
1.0,45,7,29,4,0.175,0.725,0.1,6.410679552807676
1.0,50,7,31,2,0.175,0.775,0.05,7.370823509983713
1.0,47,4,32,4,0.1,0.8,0.1,5.349640330083979
1.0,51,14,22,4,0.35,0.55,0.1,7.574755864280865
1.0,48,16,22,2,0.4,0.55,0.05,7.50251718921146
1.0,49,8,30,2,0.2,0.75,0.05,6.281499170597294
1.0,52,7,29,4,0.175,0.725,0.1,5.362686568374622
1.0,53,15,24,1,0.375,0.6,0.025,5.528463125423007
1.0,54,8,29,3,0.2,0.725,0.075,5.261481927770423
1.0,55,4,33,3,0.1,0.825,0.075,8.057839227346927
1.0,56,8,30,2,0.2,0.75,0.05,6.785735904062276
1.0,58,11,28,1,0.275,0.7,0.025,10.098416335027174
1.0,57,6,32,2,0.15,0.8,0.05,8.082459302512556
1.0,60,13,22,5,0.325,0.55,0.125,6.643671543454514
1.0,61,13,26,1,0.325,0.65,0.025,5.810643300880986
1.0,64,9,26,5,0.225,0.65,0.125,5.55223842889785
1.0,59,5,34,1,0.125,0.85,0.025,5.877197985608111
1.0,62,12,27,1,0.3,0.675,0.025,7.407528900817677
1.0,63,11,24,5,0.275,0.6,0.125,5.777231610620167
1.0,65,7,32,1,0.175,0.8,0.025,5.972465076388061
1.0,66,20,19,1,0.5,0.475,0.025,5.105529820936893
1.0,67,15,24,1,0.375,0.6,0.025,5.46810711574795
1.0,69,9,29,2,0.225,0.725,0.05,5.491664558526367
1.0,75,27,12,1,0.675,0.3,0.025,6.069171286737329
1.0,70,18,20,2,0.45,0.5,0.05,5.866160162809284
1.0,68,4,31,5,0.1,0.775,0.125,6.470321918623478
1.0,71,11,27,2,0.275,0.675,0.05,5.220607282506906
1.0,72,11,26,3,0.275,0.65,0.075,6.074704425242055
1.0,83,28,12,0,0.7,0.3,0.0,7.432699550098225
1.0,73,9,25,6,0.225,0.625,0.15,5.9658039583329066
1.0,77,13,26,1,0.325,0.65,0.025,6.9052903481030485
1.0,74,5,31,4,0.125,0.775,0.1,7.908133370409095
1.0,76,15,21,4,0.375,0.525,0.1,5.16935816480038
1.0,81,7,30,3,0.175,0.75,0.075,5.438061650848382
1.0,80,21,18,1,0.525,0.45,0.025,6.624574053064305
1.0,78,14,25,1,0.35,0.625,0.025,6.018689657515439
1.0,84,23,15,2,0.575,0.375,0.05,5.567967425706425
1.0,79,11,26,3,0.275,0.65,0.075,5.426268338616131
1.0,93,40,0,0,1.0,0.0,0.0,4.865036205414298
1.0,85,14,24,2,0.35,0.6,0.05,6.962556279876367
1.0,82,7,31,2,0.175,0.775,0.05,5.968763658145808
1.0,87,13,24,3,0.325,0.6,0.075,5.262241284281207
1.0,89,4,33,3,0.1,0.825,0.075,6.172463364647973
1.0,92,18,22,0,0.45,0.55,0.0,5.232872347742709
1.0,91,22,18,0,0.55,0.45,0.0,5.560126479844759
1.0,86,11,24,5,0.275,0.6,0.125,5.1583830724565285
1.0,97,24,14,2,0.6,0.35,0.05,7.844047695947094
1.0,88,5,32,3,0.125,0.8,0.075,5.283668703726226
1.0,94,16,24,0,0.4,0.6,0.0,9.139892779167141
1.0,90,8,31,1,0.2,0.775,0.025,6.939000865048664
1.0,99,11,28,1,0.275,0.7,0.025,5.778776967149487
1.0,96,12,24,4,0.3,0.6,0.1,9.46314028666228
1.0,106,40,0,0,1.0,0.0,0.0,5.91308160841748
1.0,95,7,29,4,0.175,0.725,0.1,6.690979481982299
1.0,100,17,21,2,0.425,0.525,0.05,5.990154626962861
1.0,98,6,31,3,0.15,0.775,0.075,7.5531253770571025
1.0,102,12,23,5,0.3,0.575,0.125,6.799308557721469
1.0,103,6,30,4,0.15,0.75,0.1,5.747661985900027
1.0,101,7,30,3,0.175,0.75,0.075,5.534836460643304
1.0,104,10,28,2,0.25,0.7,0.05,5.588223367544352
1.0,105,7,26,7,0.175,0.65,0.175,8.954756765665358
1.0,107,10,29,1,0.25,0.725,0.025,7.02720354219842
1.0,116,40,0,0,1.0,0.0,0.0,7.931266810271623
1.0,118,40,0,0,1.0,0.0,0.0,6.42191350787788
1.0,112,8,28,4,0.2,0.7,0.1,4.790286479603884
1.0,109,16,22,2,0.4,0.55,0.05,5.406006455192336
1.0,111,8,29,3,0.2,0.725,0.075,5.484910203949309
1.0,110,12,22,6,0.3,0.55,0.15,7.205798344136556
1.0,108,10,25,5,0.25,0.625,0.125,9.02688749316702
1.0,114,14,21,5,0.35,0.525,0.125,5.269705718608137
1.0,121,23,16,1,0.575,0.4,0.025,6.861596194213166
1.0,117,5,32,3,0.125,0.8,0.075,5.547651339812743
1.0,113,23,13,4,0.575,0.325,0.1,6.1583563077100365
1.0,128,40,0,0,1.0,0.0,0.0,5.6674124505361245
1.0,119,15,19,6,0.375,0.475,0.15,6.589244867328399
1.0,115,8,29,3,0.2,0.725,0.075,6.554128518525637
1.0,122,12,25,3,0.3,0.625,0.075,8.719081486515348
1.0,120,12,27,1,0.3,0.675,0.025,7.437618573802115
1.0,124,9,31,0,0.225,0.775,0.0,5.0723575251879875
1.0,127,18,19,3,0.45,0.475,0.075,7.40277041567006
1.0,123,12,26,2,0.3,0.65,0.05,7.0839285235685
1.0,130,9,28,3,0.225,0.7,0.075,5.119087566541464
1.0,129,13,25,2,0.325,0.625,0.05,7.317814300164511
1.0,125,15,23,2,0.375,0.575,0.05,9.01964546985155
1.0,137,40,0,0,1.0,0.0,0.0,7.185717198821388
1.0,126,6,30,4,0.15,0.75,0.1,6.777613699504997
1.0,132,16,23,1,0.4,0.575,0.025,7.917734936387004
1.0,131,9,28,3,0.225,0.7,0.075,5.527604851966304
1.0,133,10,27,3,0.25,0.675,0.075,5.461010096918642
1.0,134,7,31,2,0.175,0.775,0.05,8.171481657520124
1.0,135,10,28,2,0.25,0.7,0.05,7.304051826529469
1.0,136,9,29,2,0.225,0.725,0.05,6.396547350422272
1.0,142,14,24,2,0.35,0.6,0.05,6.050940785733262
1.0,144,23,15,2,0.575,0.375,0.05,5.527252697445055
1.0,141,15,22,3,0.375,0.55,0.075,6.772798989863853
1.0,138,3,32,5,0.075,0.8,0.125,5.492825327135516
1.0,145,11,28,1,0.275,0.7,0.025,4.782435322643499
1.0,140,8,28,4,0.2,0.7,0.1,5.141845611128113
1.0,139,5,34,1,0.125,0.85,0.025,4.822368046232295
1.0,143,12,28,0,0.3,0.7,0.0,5.009869296283785
1.0,146,20,19,1,0.5,0.475,0.025,6.750616518626069
1.0,147,13,26,1,0.325,0.65,0.025,5.284633137651182
1.0,148,10,26,4,0.25,0.65,0.1,6.540565656278842
1.0,149,6,31,3,0.15,0.775,0.075,6.49734404242196
1.0,150,7,31,2,0.175,0.775,0.05,5.260766615945201
1.0,154,24,15,1,0.6,0.375,0.025,7.1923835691283475
1.0,151,7,25,8,0.175,0.625,0.2,8.195487782693792
1.0,160,40,0,0,1.0,0.0,0.0,6.795028192918373
1.0,153,9,29,2,0.225,0.725,0.05,5.952351884654459
1.0,156,13,26,1,0.325,0.65,0.025,8.783751840301496
1.0,152,14,23,3,0.35,0.575,0.075,6.454281096290198
1.0,158,12,25,3,0.3,0.625,0.075,5.575359447804771
1.0,157,11,28,1,0.275,0.7,0.025,5.519960801591502
1.0,168,40,0,0,1.0,0.0,0.0,6.089429281042328
1.0,155,8,30,2,0.2,0.75,0.05,7.099528975819889
1.0,161,12,24,4,0.3,0.6,0.1,4.5906555975634955
1.0,170,40,0,0,1.0,0.0,0.0,6.608516486172692
1.0,159,7,28,5,0.175,0.7,0.125,5.525369889832643
1.0,165,16,21,3,0.4,0.525,0.075,5.482143628252521
1.0,162,8,26,6,0.2,0.65,0.15,6.035649119131479
1.0,166,18,17,5,0.45,0.425,0.125,7.46465831003825
1.0,169,13,26,1,0.325,0.65,0.025,5.900755694223958
1.0,163,8,29,3,0.2,0.725,0.075,7.085696938532036
1.0,167,11,24,5,0.275,0.6,0.125,8.410195887117226
1.0,164,7,31,2,0.175,0.775,0.05,5.536953988373986
1.0,173,11,28,1,0.275,0.7,0.025,4.655736123988194
1.0,175,15,22,3,0.375,0.55,0.075,5.630913082872446
1.0,172,19,20,1,0.475,0.5,0.025,5.500341015963352
1.0,171,13,24,3,0.325,0.6,0.075,5.242263741999889
1.0,174,8,31,1,0.2,0.775,0.025,5.777350657028289
1.0,178,13,22,5,0.325,0.55,0.125,8.044100328913531
1.0,177,11,25,4,0.275,0.625,0.1,5.50329194653614
1.0,179,19,18,3,0.475,0.45,0.075,5.734655582947896
1.0,182,15,24,1,0.375,0.6,0.025,7.407208810841763
1.0,181,11,25,4,0.275,0.625,0.1,5.820885759278026
1.0,176,10,26,4,0.25,0.65,0.1,5.300567663250119
1.0,184,12,27,1,0.3,0.675,0.025,4.88994684266909
1.0,180,10,26,4,0.25,0.65,0.1,8.016826821994522
1.0,183,11,27,2,0.275,0.675,0.05,10.0117917997394
1.0,185,5,32,3,0.125,0.8,0.075,5.475564265319612
1.0,190,18,18,4,0.45,0.45,0.1,5.335952226423591
1.0,196,40,0,0,1.0,0.0,0.0,4.853424458738123
1.0,186,7,29,4,0.175,0.725,0.1,5.74218500743896
1.0,188,14,24,2,0.35,0.6,0.05,5.773480736066342
1.0,187,12,26,2,0.3,0.65,0.05,6.482341352104706
1.0,189,7,30,3,0.175,0.75,0.075,5.509152983367687
1.0,192,8,30,2,0.2,0.75,0.05,5.528650022356024
1.0,193,9,28,3,0.225,0.7,0.075,5.66119384301179
1.0,200,24,15,1,0.6,0.375,0.025,6.48673320961237
1.0,191,7,30,3,0.175,0.75,0.075,8.813070217515065
1.0,195,7,31,2,0.175,0.775,0.05,5.895075830686456
1.0,207,40,0,0,1.0,0.0,0.0,5.572657499134388
1.0,199,7,30,3,0.175,0.75,0.075,5.587824807960286
1.0,203,16,21,3,0.4,0.525,0.075,6.953489334208735
1.0,194,10,26,4,0.25,0.65,0.1,5.662162430300528
1.0,198,5,29,6,0.125,0.725,0.15,5.512112475870085
1.0,197,10,24,6,0.25,0.6,0.15,5.153947411116463
1.0,202,10,27,3,0.25,0.675,0.075,5.456369350869946
1.0,204,10,25,5,0.25,0.625,0.125,4.992635891119833
1.0,201,7,27,6,0.175,0.675,0.15,7.3578120928529955
1.0,206,12,27,1,0.3,0.675,0.025,5.879795980546352
1.0,205,8,27,5,0.2,0.675,0.125,7.108501525784265
1.0,208,6,30,4,0.15,0.75,0.1,5.716965255441091
1.0,212,15,25,0,0.375,0.625,0.0,7.087397616036516
1.0,209,6,33,1,0.15,0.825,0.025,5.763771849796546
1.0,213,8,29,3,0.2,0.725,0.075,6.22800089856127
1.0,214,12,24,4,0.3,0.6,0.1,4.978804142195703
1.0,210,6,28,6,0.15,0.7,0.15,6.226767090459748
1.0,215,11,28,1,0.275,0.7,0.025,5.83543636660958
1.0,216,11,27,2,0.275,0.675,0.05,5.630584545856379
1.0,211,4,29,7,0.1,0.725,0.175,5.771574406409859
1.0,218,18,22,0,0.45,0.55,0.0,7.01638949056048
1.0,223,30,10,0,0.75,0.25,0.0,5.453682340098137
1.0,226,40,0,0,1.0,0.0,0.0,7.658872068566703
1.0,217,9,28,3,0.225,0.7,0.075,6.040734710446596
1.0,219,6,32,2,0.15,0.8,0.05,7.346750703297869
1.0,222,10,29,1,0.25,0.725,0.025,5.9088666888801
1.0,220,9,28,3,0.225,0.7,0.075,8.871485372435952
1.0,227,10,25,5,0.25,0.625,0.125,10.51908539310844
1.0,225,14,25,1,0.35,0.625,0.025,5.405496956580942
1.0,234,40,0,0,1.0,0.0,0.0,8.263234843854192
1.0,221,9,29,2,0.225,0.725,0.05,7.445149555863708
1.0,224,14,23,3,0.35,0.575,0.075,6.076007124612351
1.0,230,9,29,2,0.225,0.725,0.05,7.273064258580932
1.0,229,14,24,2,0.35,0.6,0.05,8.773763573093365
1.0,231,14,24,2,0.35,0.6,0.05,7.377617860888874
1.0,232,6,32,2,0.15,0.8,0.05,6.657112098145778
1.0,228,6,31,3,0.15,0.775,0.075,7.113450791891161
1.0,242,40,0,0,1.0,0.0,0.0,9.610152551538993
1.0,235,16,21,3,0.4,0.525,0.075,7.420799636142628
1.0,237,18,19,3,0.45,0.475,0.075,5.482694210823259
1.0,239,7,28,5,0.175,0.7,0.125,5.396809914768292
1.0,247,40,0,0,1.0,0.0,0.0,5.94258974940201
1.0,241,6,32,2,0.15,0.8,0.05,5.26001102226095
1.0,240,10,23,7,0.25,0.575,0.175,5.819790106920583
1.0,233,13,27,0,0.325,0.675,0.0,5.417533375405283
1.0,244,7,29,4,0.175,0.725,0.1,5.4575064124806225
1.0,238,16,22,2,0.4,0.55,0.05,4.840152738140346
1.0,245,11,28,1,0.275,0.7,0.025,5.226185048597052
1.0,236,8,28,4,0.2,0.7,0.1,5.703895623055679
1.0,243,4,34,2,0.1,0.85,0.05,5.985313560688253
1.0,246,9,28,3,0.225,0.7,0.075,4.652724842642918
1.5,1,11,19,10,0.275,0.475,0.25,7.1705918765295165
1.0,248,11,28,1,0.275,0.7,0.025,6.131684814525443
1.0,249,10,27,3,0.25,0.675,0.075,7.685970187893309
1.5,2,8,26,6,0.2,0.65,0.15,8.498428132032515
1.5,0,9,25,6,0.225,0.625,0.15,5.612630601551187
1.5,3,12,21,7,0.3,0.525,0.175,6.526802189596966
1.5,5,10,26,4,0.25,0.65,0.1,5.373562987876194
1.5,4,9,24,7,0.225,0.6,0.175,6.3768746968634575
1.5,7,9,25,6,0.225,0.625,0.15,6.773284453358253
1.5,10,40,0,0,1.0,0.0,0.0,7.50674211817722
1.5,8,8,29,3,0.2,0.725,0.075,6.808032054326863
1.5,6,4,32,4,0.1,0.8,0.1,6.815810601533846
1.5,13,24,14,2,0.6,0.35,0.05,5.971419046661791
1.5,9,7,27,6,0.175,0.675,0.15,5.604526011352111
1.5,14,17,18,5,0.425,0.45,0.125,4.450204234306868
1.5,16,12,24,4,0.3,0.6,0.1,6.154438919221056
1.5,15,8,27,5,0.2,0.675,0.125,9.07100110907957
1.5,11,8,26,6,0.2,0.65,0.15,9.591533256120309
1.5,18,15,20,5,0.375,0.5,0.125,9.46175955003763
1.5,12,17,20,3,0.425,0.5,0.075,5.291768807306245
1.5,17,17,19,4,0.425,0.475,0.1,5.910818625886534
1.5,19,9,26,5,0.225,0.65,0.125,5.857709792961989
1.5,22,22,16,2,0.55,0.4,0.05,6.978109220579105
1.5,31,40,0,0,1.0,0.0,0.0,7.285414141382342
1.5,30,40,0,0,1.0,0.0,0.0,5.542913090107159
1.5,20,14,24,2,0.35,0.6,0.05,5.361665258717913
1.5,24,19,18,3,0.475,0.45,0.075,5.4719728659137505
1.5,21,6,23,11,0.15,0.575,0.275,5.533686867719795
1.5,28,21,15,4,0.525,0.375,0.1,6.092383542165275
1.5,23,6,28,6,0.15,0.7,0.15,5.810324124767361
1.5,25,13,21,6,0.325,0.525,0.15,5.01038401763956
1.5,27,7,27,6,0.175,0.675,0.15,7.196697565166268
1.5,26,15,22,3,0.375,0.55,0.075,8.844628546199871
1.5,29,8,27,5,0.2,0.675,0.125,6.270905976535788
1.5,34,9,28,3,0.225,0.7,0.075,7.789727618435506
1.5,32,5,28,7,0.125,0.7,0.175,6.515059575966364
1.5,35,18,18,4,0.45,0.45,0.1,5.671121436742719
1.5,33,8,27,5,0.2,0.675,0.125,7.289064104211486
1.5,36,11,24,5,0.275,0.6,0.125,6.111835677570808
1.5,38,8,24,8,0.2,0.6,0.2,5.549543775959735
1.5,39,24,13,3,0.6,0.325,0.075,8.01093281907266
1.5,40,10,26,4,0.25,0.65,0.1,6.415561317217495
1.5,37,12,26,2,0.3,0.65,0.05,7.84753287017742
1.5,41,12,27,1,0.3,0.675,0.025,5.354567847165532
1.5,42,4,32,4,0.1,0.8,0.1,4.988589259723415
1.5,43,24,13,3,0.6,0.325,0.075,9.268645955873037
1.5,45,6,30,4,0.15,0.75,0.1,6.302462423394909
1.5,52,25,12,3,0.625,0.3,0.075,5.083785536669377
1.5,48,7,26,7,0.175,0.65,0.175,5.951539371105944
1.5,44,12,24,4,0.3,0.6,0.1,7.427600501317774
1.5,50,10,26,4,0.25,0.65,0.1,7.7766902187642515
1.5,56,40,0,0,1.0,0.0,0.0,5.263853414349205
1.5,51,23,14,3,0.575,0.35,0.075,8.51601099707854
1.5,46,8,24,8,0.2,0.6,0.2,6.541814628408479
1.5,47,8,23,9,0.2,0.575,0.225,5.092712070664079
1.5,49,11,23,6,0.275,0.575,0.15,5.756933174835796
1.5,53,11,25,4,0.275,0.625,0.1,6.187351320637691
1.5,59,24,15,1,0.6,0.375,0.025,4.777004590260691
1.5,55,8,28,4,0.2,0.7,0.1,5.9800990909009855
1.5,54,9,25,6,0.225,0.625,0.15,7.4416906261998905
1.5,60,7,26,7,0.175,0.65,0.175,6.300475580289812
1.5,62,11,24,5,0.275,0.6,0.125,6.501315901005787
1.5,57,13,20,7,0.325,0.5,0.175,6.959567645574071
1.5,58,8,20,12,0.2,0.5,0.3,4.493158946657859
1.5,64,16,19,5,0.4,0.475,0.125,4.948919712029481
1.5,65,8,28,4,0.2,0.7,0.1,5.598261791559554
1.5,61,7,31,2,0.175,0.775,0.05,7.755466912831778
1.5,63,14,22,4,0.35,0.55,0.1,7.791132691746702
1.5,67,19,18,3,0.475,0.45,0.075,8.876338169597286
1.5,66,13,25,2,0.325,0.625,0.05,5.8714407260483314
1.5,68,11,27,2,0.275,0.675,0.05,5.47535026692452
1.5,77,40,0,0,1.0,0.0,0.0,5.628717074893638
1.5,69,6,24,10,0.15,0.6,0.25,5.238515650725129
1.5,70,7,30,3,0.175,0.75,0.075,5.460222772345695
1.5,71,14,22,4,0.35,0.55,0.1,7.588680961379808
1.5,74,13,24,3,0.325,0.6,0.075,9.167925557184166
1.5,76,16,19,5,0.4,0.475,0.125,5.44577266457126
1.5,73,17,19,4,0.425,0.475,0.1,5.666514672011758
1.5,72,7,28,5,0.175,0.7,0.125,7.341876612516524
1.5,75,9,24,7,0.225,0.6,0.175,5.24126767524462
1.5,78,15,23,2,0.375,0.575,0.05,6.639745290830751
1.5,81,16,19,5,0.4,0.475,0.125,4.8723930795045405
1.5,80,17,21,2,0.425,0.525,0.05,5.8774792277471395
1.5,79,12,26,2,0.3,0.65,0.05,6.972846615815238
1.5,82,7,25,8,0.175,0.625,0.2,5.474088891243961
1.5,91,40,0,0,1.0,0.0,0.0,6.600048518549909
1.5,83,17,17,6,0.425,0.425,0.15,8.747438849277037
1.5,86,15,22,3,0.375,0.55,0.075,5.159787638620882
1.5,85,14,22,4,0.35,0.55,0.1,6.95735202026197
1.5,84,9,28,3,0.225,0.7,0.075,5.616771993965839
1.5,87,11,22,7,0.275,0.55,0.175,5.097332670107005
1.5,89,9,27,4,0.225,0.675,0.1,5.177464785703096
1.5,88,10,22,8,0.25,0.55,0.2,5.318979227631436
1.5,90,11,22,7,0.275,0.55,0.175,5.8011267652019844
1.5,93,3,29,8,0.075,0.725,0.2,5.464876272972484
1.5,94,17,13,10,0.425,0.325,0.25,7.9637477435482396
1.5,96,19,18,3,0.475,0.45,0.075,7.662013432573002
1.5,95,11,25,4,0.275,0.625,0.1,8.84435180818039
1.5,98,6,28,6,0.15,0.7,0.15,5.492733848141617
1.5,97,8,27,5,0.2,0.675,0.125,8.717227464599222
1.5,99,13,23,4,0.325,0.575,0.1,6.822901280001089
1.5,92,8,27,5,0.2,0.675,0.125,5.697218941837117
1.5,100,16,19,5,0.4,0.475,0.125,8.365316389073252
1.5,104,12,23,5,0.3,0.575,0.125,8.329722785477255
1.5,101,7,28,5,0.175,0.7,0.125,5.975737966137788
1.5,105,8,20,12,0.2,0.5,0.3,7.63235207748995
1.5,102,4,31,5,0.1,0.775,0.125,5.763249520293945
1.5,109,40,0,0,1.0,0.0,0.0,11.794405680668543
1.5,103,10,26,4,0.25,0.65,0.1,6.5290891342594195
1.5,111,6,29,5,0.15,0.725,0.125,6.057706782863721
1.5,106,6,29,5,0.15,0.725,0.125,9.703732522798234
1.5,110,4,30,6,0.1,0.75,0.15,5.812560629710501
1.5,107,13,22,5,0.325,0.55,0.125,6.034362236316412
1.5,113,17,18,5,0.425,0.45,0.125,6.3580757560002334
1.5,117,10,27,3,0.25,0.675,0.075,6.603575514643215
1.5,108,7,27,6,0.175,0.675,0.15,5.448806577987796
1.5,115,8,28,4,0.2,0.7,0.1,6.002521370150507
1.5,112,6,27,7,0.15,0.675,0.175,4.589689055788141
1.5,118,11,23,6,0.275,0.575,0.15,5.734170221107023
1.5,114,6,23,11,0.15,0.575,0.275,6.19464990671402
1.5,127,40,0,0,1.0,0.0,0.0,5.714480062366303
