delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
0.5,170,5,29,6,0.125,0.725,0.15,3.2099667562334155
0.5,172,5,30,5,0.125,0.75,0.125,3.806733740678402
0.5,169,6,30,4,0.15,0.75,0.1,3.3231615850113103
0.5,177,5,31,4,0.125,0.775,0.1,3.4616606139079726
0.5,178,4,31,5,0.1,0.775,0.125,2.5121493300390396
0.5,175,5,33,2,0.125,0.825,0.05,3.233642551757522
0.5,179,8,27,5,0.2,0.675,0.125,3.6744439611814252
0.5,173,3,35,2,0.075,0.875,0.05,3.8794273695160078
0.5,176,7,28,5,0.175,0.7,0.125,3.92209987986944
0.5,180,7,32,1,0.175,0.8,0.025,3.3593871237666435
0.5,187,29,10,1,0.725,0.25,0.025,3.167933591803043
0.5,181,7,31,2,0.175,0.775,0.05,3.8728189580907313
0.5,190,20,18,2,0.5,0.45,0.05,3.219551729179377
0.5,184,3,33,4,0.075,0.825,0.1,3.2179319928222108
0.5,188,2,34,4,0.05,0.85,0.1,3.3522700931372915
0.5,189,7,31,2,0.175,0.775,0.05,3.6674649221433455
0.5,182,3,32,5,0.075,0.8,0.125,3.9771247961276837
0.5,186,4,31,5,0.1,0.775,0.125,3.2054926364698573
0.5,185,7,27,6,0.175,0.675,0.15,3.626501579579427
0.5,191,1,35,4,0.025,0.875,0.1,3.8291144976894884
0.5,183,4,32,4,0.1,0.8,0.1,2.8388556902059294
0.5,193,5,32,3,0.125,0.8,0.075,3.5910413872856752
0.5,192,4,31,5,0.1,0.775,0.125,3.4014291473787326
0.5,200,15,24,1,0.375,0.6,0.025,3.410481983466795
0.5,194,5,34,1,0.125,0.85,0.025,3.04554686141897
0.5,199,10,27,3,0.25,0.675,0.075,4.9647559536922286
0.5,195,6,32,2,0.15,0.8,0.05,3.870132484291683
0.5,201,12,22,6,0.3,0.55,0.15,3.3681644741029935
0.5,202,14,22,4,0.35,0.55,0.1,2.945041713256993
0.5,196,4,35,1,0.1,0.875,0.025,2.9552962647111216
0.5,198,7,29,4,0.175,0.725,0.1,4.092597753289549
0.5,197,6,29,5,0.15,0.725,0.125,3.6103252880893906
0.5,203,7,32,1,0.175,0.8,0.025,3.436581074813117
0.5,204,5,32,3,0.125,0.8,0.075,3.023105486417246
0.5,207,4,31,5,0.1,0.775,0.125,3.592216580051035
0.5,213,28,12,0,0.7,0.3,0.0,3.7821810805569513
0.5,205,7,30,3,0.175,0.75,0.075,2.828062131825979
0.5,206,6,32,2,0.15,0.8,0.05,3.81935758596682
0.5,209,5,32,3,0.125,0.8,0.075,2.906434147552004
0.5,210,10,27,3,0.25,0.675,0.075,3.100288312683729
0.5,208,7,23,10,0.175,0.575,0.25,3.5743079460245895
0.5,220,23,16,1,0.575,0.4,0.025,2.943778686241356
0.5,212,3,32,5,0.075,0.8,0.125,3.4445741469614632
0.5,214,5,32,3,0.125,0.8,0.075,4.3520735619452795
0.5,219,4,31,5,0.1,0.775,0.125,3.7018580915266037
0.5,215,3,34,3,0.075,0.85,0.075,3.3734056512276234
0.5,211,4,35,1,0.1,0.875,0.025,3.3027239216566584
0.5,216,6,34,0,0.15,0.85,0.0,3.359799090308562
0.5,218,9,28,3,0.225,0.7,0.075,3.730882898033889
0.5,217,6,31,3,0.15,0.775,0.075,3.5018339101136853
0.5,221,9,30,1,0.225,0.75,0.025,3.7042638817079436
0.5,222,5,33,2,0.125,0.825,0.05,3.769069073297365
0.5,224,3,33,4,0.075,0.825,0.1,3.720579255600468
0.5,226,14,23,3,0.35,0.575,0.075,3.387120261341601
0.5,223,4,34,2,0.1,0.85,0.05,3.5768700785981293
0.5,227,6,30,4,0.15,0.75,0.1,3.1449517635676747
0.5,228,3,32,5,0.075,0.8,0.125,3.560892069228033
0.5,230,9,29,2,0.225,0.725,0.05,3.5474119156730053
0.5,225,2,31,7,0.05,0.775,0.175,3.6528362598747024
0.5,232,8,27,5,0.2,0.675,0.125,3.1379689083415023
0.5,229,6,30,4,0.15,0.75,0.1,3.9703820596458543
0.5,231,5,32,3,0.125,0.8,0.075,4.025511716009715
0.5,237,12,21,7,0.3,0.525,0.175,3.6978865858653607
0.5,235,8,29,3,0.2,0.725,0.075,3.0858263714978214
0.5,242,40,0,0,1.0,0.0,0.0,3.242872548578668
0.5,234,4,33,3,0.1,0.825,0.075,3.188848156754826
0.5,236,9,30,1,0.225,0.75,0.025,3.2736164185245777
0.5,239,10,27,3,0.25,0.675,0.075,5.816525421191619
0.5,240,13,23,4,0.325,0.575,0.1,5.753150010137395
0.5,233,3,33,4,0.075,0.825,0.1,3.438819230448968
0.5,241,10,26,4,0.25,0.65,0.1,3.570984567829716
0.5,244,8,29,3,0.2,0.725,0.075,3.648919833834249
0.5,243,2,37,1,0.05,0.925,0.025,3.5330590583381776
0.5,238,5,32,3,0.125,0.8,0.075,3.3670995702007147
0.5,248,9,29,2,0.225,0.725,0.05,3.2407159175782163
1.0,5,40,0,0,1.0,0.0,0.0,6.4780607209513645
0.5,245,7,30,3,0.175,0.75,0.075,3.3995558219476196
1.0,2,6,29,5,0.15,0.725,0.125,3.7132422202691004
0.5,246,7,32,1,0.175,0.8,0.025,4.031250596665896
1.0,0,4,30,6,0.1,0.75,0.15,3.366316899044066
0.5,249,6,30,4,0.15,0.75,0.1,3.167360713117975
0.5,247,10,29,1,0.25,0.725,0.025,4.168634136955544
1.0,1,11,25,4,0.275,0.625,0.1,3.3678629430303118
1.0,3,4,30,6,0.1,0.75,0.15,3.160061183456788
1.0,4,8,31,1,0.2,0.775,0.025,3.9811221911387795
1.0,6,6,30,4,0.15,0.75,0.1,5.197837961832517
1.0,7,4,29,7,0.1,0.725,0.175,3.8387694731406796
1.0,8,2,34,4,0.05,0.85,0.1,3.7250215485543885
1.0,10,4,33,3,0.1,0.825,0.075,3.946134278261765
1.0,9,6,32,2,0.15,0.8,0.05,3.6783904896892685
1.0,14,6,30,4,0.15,0.75,0.1,4.413758400340076
1.0,13,4,32,4,0.1,0.8,0.1,3.334624784454344
1.0,11,4,35,1,0.1,0.875,0.025,3.052650213241182
1.0,15,5,29,6,0.125,0.725,0.15,4.11977969452022
1.0,12,3,32,5,0.075,0.8,0.125,4.445896663818762
1.0,16,6,29,5,0.15,0.725,0.125,3.7770450513716214
1.0,20,40,0,0,1.0,0.0,0.0,3.101478157704834
1.0,17,5,31,4,0.125,0.775,0.1,4.419113900287703
1.0,22,7,29,4,0.175,0.725,0.1,3.5880555330962993
1.0,21,19,18,3,0.475,0.45,0.075,4.847847314106586
1.0,19,6,27,7,0.15,0.675,0.175,3.9003686315200325
1.0,18,7,30,3,0.175,0.75,0.075,3.4266333998485363
1.0,27,15,23,2,0.375,0.575,0.05,3.1757579500121187
1.0,30,19,19,2,0.475,0.475,0.05,3.570177076361228
1.0,29,9,28,3,0.225,0.7,0.075,4.2218086934733
1.0,31,4,35,1,0.1,0.875,0.025,3.1890559178357067
1.0,24,8,28,4,0.2,0.7,0.1,3.0627918742804168
1.0,23,4,33,3,0.1,0.825,0.075,3.6148778534280637
1.0,26,6,31,3,0.15,0.775,0.075,4.750181407791733
1.0,25,7,29,4,0.175,0.725,0.1,3.9052495061288797
1.0,28,7,33,0,0.175,0.825,0.0,3.3007845458637965
1.0,35,3,32,5,0.075,0.8,0.125,3.1118682327153646
1.0,33,9,27,4,0.225,0.675,0.1,3.150397620366223
1.0,32,6,33,1,0.15,0.825,0.025,3.253046761228668
1.0,36,13,25,2,0.325,0.625,0.05,4.259040446316975
1.0,34,13,23,4,0.325,0.575,0.1,3.519626706274438
1.0,39,10,25,5,0.25,0.625,0.125,3.85404813500561
1.0,37,5,30,5,0.125,0.75,0.125,5.1307459956852215
1.0,43,8,28,4,0.2,0.7,0.1,3.055152784150779
1.0,41,8,29,3,0.2,0.725,0.075,3.2091293041466487
1.0,38,10,27,3,0.25,0.675,0.075,3.4739856988367235
1.0,42,4,32,4,0.1,0.8,0.1,3.6094279532129576
1.0,40,12,25,3,0.3,0.625,0.075,3.9330796196973514
1.0,44,9,28,3,0.225,0.7,0.075,3.7422430446899755
1.0,47,4,32,4,0.1,0.8,0.1,3.1997833694375943
1.0,45,8,29,3,0.2,0.725,0.075,3.08371119814419
1.0,49,3,33,4,0.075,0.825,0.1,3.2542367810071995
1.0,46,8,29,3,0.2,0.725,0.075,3.244389051186714
1.0,48,9,26,5,0.225,0.65,0.125,4.633928173747644
1.0,55,21,18,1,0.525,0.45,0.025,3.2301235519630227
1.0,50,7,29,4,0.175,0.725,0.1,3.045306410361215
1.0,51,7,29,4,0.175,0.725,0.1,3.210707745138284
1.0,52,8,28,4,0.2,0.7,0.1,3.442825219396748
1.0,54,5,33,2,0.125,0.825,0.05,3.2300614797204177
1.0,57,20,15,5,0.5,0.375,0.125,3.004833675456315
1.0,53,6,31,3,0.15,0.775,0.075,3.7358813535305253
1.0,56,4,31,5,0.1,0.775,0.125,4.2668032664914115
1.0,60,5,30,5,0.125,0.75,0.125,3.6858525961690503
1.0,59,4,33,3,0.1,0.825,0.075,3.7523942387812794
1.0,65,6,32,2,0.15,0.8,0.05,3.11214587325387
1.0,58,6,32,2,0.15,0.8,0.05,6.0936647805266055
1.0,61,15,23,2,0.375,0.575,0.05,3.3307488279623043
1.0,68,5,33,2,0.125,0.825,0.05,3.508707234676342
1.0,67,7,29,4,0.175,0.725,0.1,3.0402318011268727
1.0,64,7,29,4,0.175,0.725,0.1,3.527568526622794
1.0,63,3,32,5,0.075,0.8,0.125,3.197768975984671
1.0,62,6,32,2,0.15,0.8,0.05,3.349092026828204
1.0,71,4,32,4,0.1,0.8,0.1,3.5525573797327974
1.0,66,7,28,5,0.175,0.7,0.125,3.5324062929973055
1.0,72,5,31,4,0.125,0.775,0.1,3.9741023141584044
1.0,69,3,32,5,0.075,0.8,0.125,3.384175799850214
1.0,70,6,32,2,0.15,0.8,0.05,4.199558300817136
1.0,75,4,35,1,0.1,0.875,0.025,4.8753820787568625
1.0,74,2,34,4,0.05,0.85,0.1,5.588960248379633
1.0,76,7,28,5,0.175,0.7,0.125,3.823181682514364
1.0,73,3,34,3,0.075,0.85,0.075,3.708886885960446
1.0,79,4,32,4,0.1,0.8,0.1,3.3028632068565984
1.0,83,6,33,1,0.15,0.825,0.025,3.5357868917973696
1.0,77,6,32,2,0.15,0.8,0.05,3.256381700951242
1.0,78,5,34,1,0.125,0.85,0.025,3.452210846429444
1.0,81,10,27,3,0.25,0.675,0.075,4.016090350545857
1.0,80,8,28,4,0.2,0.7,0.1,3.269315382884187
1.0,89,24,16,0,0.6,0.4,0.0,3.382574455915589
1.0,84,8,31,1,0.2,0.775,0.025,4.125344738254327
1.0,82,8,28,4,0.2,0.7,0.1,3.1565024307593794
1.0,88,7,30,3,0.175,0.75,0.075,3.0984886068112814
1.0,85,5,32,3,0.125,0.8,0.075,4.373708678894293
1.0,94,5,31,4,0.125,0.775,0.1,3.7271771633324113
1.0,87,4,32,4,0.1,0.8,0.1,3.825315442739794
1.0,86,5,30,5,0.125,0.75,0.125,3.3046901392258454
1.0,93,5,34,1,0.125,0.85,0.025,3.1389728030779365
1.0,96,8,30,2,0.2,0.75,0.05,3.7638653850252863
1.0,92,3,34,3,0.075,0.85,0.075,3.5300769214601724
1.0,90,6,33,1,0.15,0.825,0.025,2.5464121857556115
1.0,91,5,32,3,0.125,0.8,0.075,3.6507626851415518
1.0,98,7,31,2,0.175,0.775,0.05,3.398932376089283
1.0,95,7,29,4,0.175,0.725,0.1,4.330615646769536
1.0,97,6,32,2,0.15,0.8,0.05,3.9859701780095618
1.0,99,4,33,3,0.1,0.825,0.075,4.038039394775957
1.0,102,10,30,0,0.25,0.75,0.0,3.3669359901798344
1.0,104,7,31,2,0.175,0.775,0.05,3.2117484555290745
1.0,107,16,22,2,0.4,0.55,0.05,3.9632515246562163
1.0,101,7,29,4,0.175,0.725,0.1,4.04505128453182
1.0,100,10,27,3,0.25,0.675,0.075,3.508611876291851
1.0,111,6,33,1,0.15,0.825,0.025,3.7980474142139484
1.0,108,5,33,2,0.125,0.825,0.05,3.587167183615358
1.0,103,6,27,7,0.15,0.675,0.175,5.929432855987963
1.0,106,8,28,4,0.2,0.7,0.1,3.0860382271969784
1.0,110,14,25,1,0.35,0.625,0.025,3.6404241144537948
1.0,105,2,36,2,0.05,0.9,0.05,3.148316869181124
1.0,113,7,32,1,0.175,0.8,0.025,2.876241376816644
1.0,109,6,32,2,0.15,0.8,0.05,3.012545306450707
1.0,112,5,34,1,0.125,0.85,0.025,3.3762494934820557
1.0,116,5,32,3,0.125,0.8,0.075,3.1987157516338924
1.0,115,6,31,3,0.15,0.775,0.075,3.7792556950080836
1.0,114,3,31,6,0.075,0.775,0.15,3.5037355513455495
1.0,126,40,0,0,1.0,0.0,0.0,3.1544815722648814
1.0,118,6,30,4,0.15,0.75,0.1,3.0629040448660483
1.0,119,6,28,6,0.15,0.7,0.15,3.134018890247733
1.0,117,8,29,3,0.2,0.725,0.075,3.2562500626691793
1.0,121,8,27,5,0.2,0.675,0.125,4.236389315149767
1.0,124,5,32,3,0.125,0.8,0.075,3.7848897572021003
1.0,122,5,33,2,0.125,0.825,0.05,4.119252772945584
1.0,120,5,30,5,0.125,0.75,0.125,6.170031136233429
1.0,123,5,31,4,0.125,0.775,0.1,3.637726051252895
1.0,130,24,12,4,0.6,0.3,0.1,4.001825452097293
1.0,134,26,12,2,0.65,0.3,0.05,3.012822096832829
1.0,125,7,31,2,0.175,0.775,0.05,9.437136280300505
1.0,127,6,31,3,0.15,0.775,0.075,3.5875566645649086
1.0,133,9,28,3,0.225,0.7,0.075,3.1319998010646954
1.0,128,7,29,4,0.175,0.725,0.1,3.671480738102878
1.0,131,7,30,3,0.175,0.75,0.075,3.470076962377187
1.0,129,8,29,3,0.2,0.725,0.075,3.309262536354774
1.0,136,9,27,4,0.225,0.675,0.1,3.0105888911304213
1.0,132,8,27,5,0.2,0.675,0.125,3.834869842286543
1.0,135,14,23,3,0.35,0.575,0.075,3.7177897693891353
1.0,138,10,28,2,0.25,0.7,0.05,3.5250872904883424
1.0,140,12,25,3,0.3,0.625,0.075,5.020752995045883
1.0,137,11,26,3,0.275,0.65,0.075,3.643119543896188
1.0,139,11,28,1,0.275,0.7,0.025,3.4682092943243212
1.0,143,5,33,2,0.125,0.825,0.05,3.6227117715418173
1.0,145,4,32,4,0.1,0.8,0.1,3.512564953099485
1.0,150,22,16,2,0.55,0.4,0.05,3.5247449461227114
1.0,142,5,31,4,0.125,0.775,0.1,3.5714700752156956
1.0,149,3,35,2,0.075,0.875,0.05,3.6691856425716383
1.0,141,5,33,2,0.125,0.825,0.05,3.5239382452744166
1.0,147,2,34,4,0.05,0.85,0.1,3.7899549122572482
1.0,144,5,31,4,0.125,0.775,0.1,4.0679106002372505
1.0,152,12,26,2,0.3,0.65,0.05,3.7031832741933473
1.0,153,23,15,2,0.575,0.375,0.05,3.0132956122523042
1.0,146,10,26,4,0.25,0.65,0.1,3.379813389896789
1.0,148,7,30,3,0.175,0.75,0.075,3.9074447743073093
1.0,151,6,29,5,0.15,0.725,0.125,3.959074424473365
1.0,165,40,0,0,1.0,0.0,0.0,4.3283322113898794
1.0,157,9,25,6,0.225,0.625,0.15,3.262833030881887
1.0,156,5,33,2,0.125,0.825,0.05,3.406002953033422
1.0,155,3,32,5,0.075,0.8,0.125,3.076610322171581
1.0,154,4,33,3,0.1,0.825,0.075,3.44200535374501
1.0,158,3,34,3,0.075,0.85,0.075,3.8696632732706426
1.0,166,11,28,1,0.275,0.7,0.025,3.290628052504272
1.0,159,7,29,4,0.175,0.725,0.1,3.459074408349258
1.0,160,6,30,4,0.15,0.75,0.1,3.6139059516830647
1.0,163,7,31,2,0.175,0.775,0.05,3.7900449456758922
1.0,161,4,29,7,0.1,0.725,0.175,3.584660754761326
1.0,170,40,0,0,1.0,0.0,0.0,3.480858590525178
1.0,164,5,32,3,0.125,0.8,0.075,3.0103737192022164
1.0,162,2,33,5,0.05,0.825,0.125,4.014004069320171
1.0,168,6,30,4,0.15,0.75,0.1,4.125666176406999
1.0,172,8,30,2,0.2,0.75,0.05,3.5937835809248155
1.0,167,7,32,1,0.175,0.8,0.025,3.521935318881441
1.0,177,7,30,3,0.175,0.75,0.075,3.4434407681444354
1.0,169,9,29,2,0.225,0.725,0.05,3.972430132280304
1.0,173,4,33,3,0.1,0.825,0.075,3.833626375262419
1.0,181,40,0,0,1.0,0.0,0.0,3.5363579901896403
1.0,174,2,36,2,0.05,0.9,0.05,3.4303496188631852
1.0,171,12,26,2,0.3,0.65,0.05,3.372617555232618
1.0,175,5,30,5,0.125,0.75,0.125,3.798187058458528
1.0,179,10,26,4,0.25,0.65,0.1,3.5876954358563267
1.0,176,5,29,6,0.125,0.725,0.15,3.738866444120508
1.0,184,8,30,2,0.2,0.75,0.05,3.5695059219183163
1.0,178,12,26,2,0.3,0.65,0.05,3.6297455995667876
1.0,183,7,29,4,0.175,0.725,0.1,4.346475150502757
1.0,180,9,28,3,0.225,0.7,0.075,3.7400278187204052
1.0,182,7,29,4,0.175,0.725,0.1,3.398261071856763
1.0,186,6,29,5,0.15,0.725,0.125,3.383291236528767
1.0,185,11,27,2,0.275,0.675,0.05,3.2738123520821505
1.0,191,6,29,5,0.15,0.725,0.125,4.595220932645209
1.0,188,5,32,3,0.125,0.8,0.075,3.3098287000391196
1.0,187,8,30,2,0.2,0.75,0.05,3.578989075127114
1.0,190,7,31,2,0.175,0.775,0.05,3.5410283171170915
1.0,189,10,25,5,0.25,0.625,0.125,3.4827420515538847
1.0,192,7,32,1,0.175,0.8,0.025,3.7134532000060902
1.0,193,10,29,1,0.25,0.725,0.025,6.081470936455547
1.0,195,4,32,4,0.1,0.8,0.1,3.1799309311119908
1.0,194,11,23,6,0.275,0.575,0.15,3.501006838111927
1.0,200,10,28,2,0.25,0.7,0.05,3.3609606564653376
1.0,196,4,32,4,0.1,0.8,0.1,4.116035356151071
1.0,197,9,27,4,0.225,0.675,0.1,2.9304660656343593
1.0,203,16,21,3,0.4,0.525,0.075,3.3103240749513887
1.0,198,10,26,4,0.25,0.65,0.1,3.332816264764034
1.0,199,4,30,6,0.1,0.75,0.15,3.5992771792220033
1.0,205,25,15,0,0.625,0.375,0.0,3.720775824934114
1.0,201,7,33,0,0.175,0.825,0.0,3.5467606597212424
1.0,204,3,31,6,0.075,0.775,0.15,3.257806416647442
1.0,202,5,32,3,0.125,0.8,0.075,3.5680639426659346
1.0,206,4,35,1,0.1,0.875,0.025,3.799686417006079
1.0,208,6,30,4,0.15,0.75,0.1,3.2179718892764604
1.0,215,6,27,7,0.15,0.675,0.175,4.119902919667892
1.0,210,5,30,5,0.125,0.75,0.125,3.1893204635435155
1.0,207,11,28,1,0.275,0.7,0.025,3.7084688728727904
1.0,211,4,33,3,0.1,0.825,0.075,3.813380425529411
1.0,213,5,28,7,0.125,0.7,0.175,4.121931145204913
1.0,212,6,29,5,0.15,0.725,0.125,2.9834490220000887
1.0,216,10,25,5,0.25,0.625,0.125,3.692411983968242
1.0,209,5,34,1,0.125,0.85,0.025,3.7527151772949368
1.0,218,17,20,3,0.425,0.5,0.075,3.217514419479876
1.0,214,8,28,4,0.2,0.7,0.1,3.6607642518273216
1.0,217,7,31,2,0.175,0.775,0.05,3.7402591797604763
1.0,226,40,0,0,1.0,0.0,0.0,6.510589522642727
1.0,220,9,28,3,0.225,0.7,0.075,3.7911438695287814
1.0,224,3,34,3,0.075,0.85,0.075,2.9533500679903626
1.0,221,6,29,5,0.15,0.725,0.125,3.1705848742617313
1.0,228,10,27,3,0.25,0.675,0.075,3.7429438748836206
1.0,225,10,28,2,0.25,0.7,0.05,3.5883543209517335
1.0,223,6,30,4,0.15,0.75,0.1,3.6996624758124623
1.0,219,5,34,1,0.125,0.85,0.025,5.902079331288864
1.0,222,5,32,3,0.125,0.8,0.075,3.680129813223979
1.0,227,4,33,3,0.1,0.825,0.075,3.7630514484571904
1.0,231,11,26,3,0.275,0.65,0.075,3.3857201115900084
1.0,229,5,34,1,0.125,0.85,0.025,3.5419188744421595
1.0,232,13,25,2,0.325,0.625,0.05,3.0260722724814046
1.0,230,3,35,2,0.075,0.875,0.05,3.9613169420625667
1.0,239,21,16,3,0.525,0.4,0.075,3.7121554392258824
1.0,237,2,36,2,0.05,0.9,0.05,3.5679679933637716
1.0,238,6,30,4,0.15,0.75,0.1,3.361440495943225
1.0,235,10,28,2,0.25,0.7,0.05,4.6199097396759345
1.0,234,3,37,0,0.075,0.925,0.0,3.5615192725207123
1.0,236,5,31,4,0.125,0.775,0.1,3.2215681452379883
1.0,240,6,31,3,0.15,0.775,0.075,3.729713900062542
1.0,233,11,27,2,0.275,0.675,0.05,2.5009954627061113
1.0,242,6,30,4,0.15,0.75,0.1,3.876965780880128
1.0,241,5,31,4,0.125,0.775,0.1,3.0452401681153054
1.5,2,40,0,0,1.0,0.0,0.0,3.7300056446630956
1.0,243,2,33,5,0.05,0.825,0.125,3.4594400024484857
1.0,244,11,28,1,0.275,0.7,0.025,3.0488950453521912
1.0,249,8,29,3,0.2,0.725,0.075,3.5914925557022612
1.0,245,7,29,4,0.175,0.725,0.1,3.6573245413357482
1.0,246,12,27,1,0.3,0.675,0.025,4.072454930284723
1.0,247,10,29,1,0.25,0.725,0.025,3.8344714383322627
1.5,6,25,14,1,0.625,0.35,0.025,3.0963170487284573
1.5,1,7,24,9,0.175,0.6,0.225,3.6365307426648315
1.5,5,6,30,4,0.15,0.75,0.1,2.8925430723963643
1.5,0,13,24,3,0.325,0.6,0.075,3.8874246406878443
1.0,248,7,30,3,0.175,0.75,0.075,3.512678177619321
1.5,4,6,30,4,0.15,0.75,0.1,3.4446806215297086
1.5,3,6,30,4,0.15,0.75,0.1,3.4705564572027567
1.5,13,40,0,0,1.0,0.0,0.0,3.6709690999045215
1.5,7,5,28,7,0.125,0.7,0.175,3.186305885912342
1.5,9,5,29,6,0.125,0.725,0.15,3.9339453020264044
1.5,12,14,17,9,0.35,0.425,0.225,4.067584191462247
1.5,11,8,27,5,0.2,0.675,0.125,3.933209272957626
1.5,10,4,32,4,0.1,0.8,0.1,5.093395163519748
1.5,8,13,20,7,0.325,0.5,0.175,5.509266096039454
1.5,14,11,22,7,0.275,0.55,0.175,3.316263821446306
1.5,16,6,27,7,0.15,0.675,0.175,3.4357553882959166
1.5,15,6,27,7,0.15,0.675,0.175,3.467950901828315
1.5,17,4,27,9,0.1,0.675,0.225,3.234120355523835
1.5,18,5,30,5,0.125,0.75,0.125,3.826428336744948
1.5,23,6,33,1,0.15,0.825,0.025,3.2253664703638023
1.5,19,4,31,5,0.1,0.775,0.125,4.50802055137972
1.5,20,8,28,4,0.2,0.7,0.1,8.232444097604288
1.5,30,40,0,0,1.0,0.0,0.0,3.1296172497541006
1.5,25,3,34,3,0.075,0.85,0.075,3.6691349424339776
1.5,26,1,34,5,0.025,0.85,0.125,3.8010806783403313
1.5,22,11,26,3,0.275,0.65,0.075,4.492147579847924
1.5,21,5,31,4,0.125,0.775,0.1,3.632158602802773
1.5,24,8,30,2,0.2,0.75,0.05,4.528867730478618
1.5,29,9,27,4,0.225,0.675,0.1,2.977668395977262
1.5,28,3,32,5,0.075,0.8,0.125,3.287091968088062
1.5,37,6,28,6,0.15,0.7,0.15,3.515083978010081
1.5,32,17,21,2,0.425,0.525,0.05,3.842946621767676
1.5,27,6,29,5,0.15,0.725,0.125,3.4787759327601306
1.5,31,13,20,7,0.325,0.5,0.175,3.5264076033858105
1.5,35,6,26,8,0.15,0.65,0.2,3.0853930328604235
1.5,33,2,31,7,0.05,0.775,0.175,3.6504135386589573
1.5,39,2,30,8,0.05,0.75,0.2,3.067088182287674
1.5,36,8,28,4,0.2,0.7,0.1,4.407241271081657
1.5,40,8,24,8,0.2,0.6,0.2,5.324588635305058
1.5,34,7,28,5,0.175,0.7,0.125,4.664268228353056
1.5,41,12,24,4,0.3,0.6,0.1,3.3533480040784567
1.5,38,5,31,4,0.125,0.775,0.1,4.128181122520848
1.5,42,10,22,8,0.25,0.55,0.2,3.370237760022441
1.5,50,29,8,3,0.725,0.2,0.075,3.506203174712565
1.5,51,40,0,0,1.0,0.0,0.0,3.4247415265058736
1.5,43,3,32,5,0.075,0.8,0.125,4.518655961627051
1.5,44,3,27,10,0.075,0.675,0.25,3.522405668148193
1.5,45,1,33,6,0.025,0.825,0.15,3.6613475648046583
1.5,46,6,25,9,0.15,0.625,0.225,3.948228868803554
1.5,47,5,30,5,0.125,0.75,0.125,3.469534026937923
1.5,48,6,31,3,0.15,0.775,0.075,3.1283930291336923
1.5,49,10,25,5,0.25,0.625,0.125,3.472233966001452
1.5,52,7,29,4,0.175,0.725,0.1,3.000700684974013
1.5,54,4,27,9,0.1,0.675,0.225,3.3328882934000497
1.5,55,9,25,6,0.225,0.625,0.15,3.925841959107288
1.5,56,4,29,7,0.1,0.725,0.175,2.569404531999512
1.5,59,11,22,7,0.275,0.55,0.175,3.648040808212791
1.5,53,8,29,3,0.2,0.725,0.075,3.7558414297616998
1.5,62,6,31,3,0.15,0.775,0.075,3.5731198668108
1.5,61,9,26,5,0.225,0.65,0.125,5.056466340520808
1.5,65,25,13,2,0.625,0.325,0.05,3.0284250041668637
1.5,57,7,26,7,0.175,0.65,0.175,5.212364471559089
1.5,58,4,29,7,0.1,0.725,0.175,3.786567281119936
1.5,60,7,27,6,0.175,0.675,0.15,3.3108633553114872
1.5,63,7,26,7,0.175,0.65,0.175,3.5061326852815426
1.5,74,28,8,4,0.7,0.2,0.1,3.682924290004274
1.5,64,3,31,6,0.075,0.775,0.15,3.3382451570426164
1.5,69,11,25,4,0.275,0.625,0.1,3.9125050232898984
1.5,66,10,23,7,0.25,0.575,0.175,3.705650452751815
1.5,68,1,36,3,0.025,0.9,0.075,3.158880195074107
1.5,72,3,32,5,0.075,0.8,0.125,3.5878942399848035
1.5,67,9,25,6,0.225,0.625,0.15,3.7769242936596066
1.5,71,5,29,6,0.125,0.725,0.15,3.384728924946285
1.5,70,1,34,5,0.025,0.85,0.125,3.229666296435164
1.5,73,4,22,14,0.1,0.55,0.35,2.9768380015063403
1.5,75,3,30,7,0.075,0.75,0.175,3.857193060841533
1.5,77,10,27,3,0.25,0.675,0.075,3.436771444399912
1.5,80,1,29,10,0.025,0.725,0.25,2.895274471875363
1.5,78,9,27,4,0.225,0.675,0.1,3.5856928717046705
1.5,76,5,29,6,0.125,0.725,0.15,3.190018164612834
1.5,79,10,20,10,0.25,0.5,0.25,2.5932817930765553
1.5,83,6,29,5,0.15,0.725,0.125,3.3842894043617155
1.5,82,8,24,8,0.2,0.6,0.2,3.669315930319807
1.5,81,6,29,5,0.15,0.725,0.125,3.29890733011423
1.5,84,5,29,6,0.125,0.725,0.15,3.6625280501259114
1.5,85,2,33,5,0.05,0.825,0.125,3.161052803268931
1.5,86,5,29,6,0.125,0.725,0.15,3.9803473950442916
1.5,87,5,29,6,0.125,0.725,0.15,3.538154690834877
1.5,89,12,23,5,0.3,0.575,0.125,3.706933234618352
1.5,88,3,32,5,0.075,0.8,0.125,4.606020971332194
1.5,92,3,29,8,0.075,0.725,0.2,3.858533673756513
1.5,93,6,30,4,0.15,0.75,0.1,3.7129398685061403
1.5,90,7,24,9,0.175,0.6,0.225,3.0984919721848727
1.5,95,13,20,7,0.325,0.5,0.175,3.665249144510875
1.5,94,10,24,6,0.25,0.6,0.15,3.708966923770992
1.5,96,9,28,3,0.225,0.7,0.075,5.344852546974681
1.5,91,1,34,5,0.025,0.85,0.125,3.431194334086696
1.5,102,40,0,0,1.0,0.0,0.0,3.22885778059502
1.5,97,4,32,4,0.1,0.8,0.1,3.1562323011476194
1.5,101,10,24,6,0.25,0.6,0.15,3.132982000044636
