"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Class","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"may-g1",8,8,0,30.79808455,100.5162809,2.002236411,"Before","Schreck",46.67581558,1.669091915,34,0,26,0,-1000,0.346801591,1.454453276
"may-g1",8,8,0,14.06410837,100.5162809,2.002236411,"Before","Schreck",24.61583372,1.39121455,19,0,32,0,-1000,2.248617188,0.587877928
"may-g1",8,8,0,14.79175931,100.5162809,2.002236411,"Before","Schreck",27.41850617,1.43804379,22,0.100530965,10,0.043982297,-1.356722092,0.292071017,0.79305007
"may-g1",8,8,0,23.10188043,100.5162809,2.002236411,"Before","Schreck",30.6612863,1.48659037,25,0.072256631,6,0.040840704,-1.388906775,0.209667927,0.833738783
"may-g1",8,8,0,18.51627584,100.5162809,2.002236411,"Before","Schreck",22.20998845,1.346548333,13,0.229336264,9,0,-1000,2.351791217,0.097452123
"may-g1",8,8,0,10.68926483,100.5162809,2.002236411,"Before","Schreck",22.61069065,1.354313828,15,0,22,0.012566371,-1.900790136,1.452171444,0.046723543
"may-g1",8,8,0,16.52682954,100.5162809,2.002236411,"Before","Schreck",23.84690148,1.377431957,17,0,28,0,-1000,1.748842246,0.884727822
"may-g1",8,8,0,18.42100938,100.5162809,2.002236411,"Before","Schreck",46.49124423,1.667371169,33,0,31,0,-1000,1.681170957,2.037533785
"may-g1",8,8,0,10.77311354,100.5162809,2.002236411,"Before","Schreck",17.97455848,1.254658231,9,0,36,0,-1000,1.428500788,0.021402069
"may-g1",8,8,0,17.90815417,100.5162809,2.002236411,"Before","Schreck",16.79355255,1.225142577,7,0.2136283,9,0,-1000,0.397976258,0.339738764
"may-g1",8,8,0,20.93485264,100.5162809,2.002236411,"Before","Schreck",31.93344378,1.504245756,27,0.109955743,15,0.062831853,-1.201820132,2.382230442,0.68809852
"may-g1",8,8,0,16.6849601,100.5162809,2.002236411,"Before","Schreck",22.27836294,1.347883275,14,0.254469005,9,0,-1000,1.810998033,0.812595548
"may-g1",8,8,0,22.47981279,100.5162809,2.002236411,"Before","Schreck",40.42234039,1.606621455,30,0,27,0.025132741,-1.59976014,1.392368662,2.160280846
"may-g1",8,8,0,20.72617363,100.5162809,2.002236411,"Before","Schreck",27.69167136,1.442349169,23,0.103672558,13,0.015707963,-1.803880123,0.31280199,3.319972985
"may-g1",8,8,0,35.66950533,100.5162809,2.002236411,"Before","Schreck",36.94498384,1.567555481,29,0.097389372,10,0,-1000,0.445451889,3.477352465
"may-g1",8,8,0,23.90344438,100.5162809,2.002236411,"Before","Schreck",17.11834291,1.233461722,8,0.219911486,7,0.197920337,-0.703509578,2.50733118,2.436363358
"may-g1",8,8,0,36.60435475,100.5162809,2.002236411,"Before","Schreck",34.09107572,1.532640705,28,0.097389372,14,0,-1000,0.377708908,3.093546049
"may-g1",8,8,0,15.53364484,100.5162809,2.002236411,"Before","Schreck",18.26489215,1.261617112,10,0.125663706,14,0.018849556,-1.724698877,2.816729838,2.528539792
"may-g1",8,8,0,40.90712297,100.5162809,2.002236411,"Before","Schreck",23.18717023,1.36524775,16,0.069115038,22,0.006283185,-2.201820132,3.025775444,3.358945445
"may-g1",8,8,0,1.953698646,100.5162809,2.002236411,"Before","Schreck",21.07490657,1.323765658,12,0,18,0.056548668,-1.247577622,1.361793101,0.818614584
"may-g1",8,8,0,19.65633268,100.5162809,2.002236411,"Before","Schreck",24.24040088,1.384539798,18,0.097389372,11,0.065973446,-1.180630833,0.147792538,1.002824207
"may-g1",8,8,0,35.23206085,100.5162809,2.002236411,"Before","Schreck",9.413845618,0.973767072,2,0.540353936,3,0.050265482,-1.298730145,1.57094513,0.06880495
"may-g1",8,8,0,15.27633283,100.5162809,2.002236411,"Before","Schreck",16.27047332,1.211400187,5,0.097389372,14,0,-1000,0.01423566,0.373679637
"may-g1",8,8,0,25.96959341,100.5162809,2.002236411,"Before","Schreck",16.36287088,1.213859503,6,0.24818582,8,0.003141593,-2.502850127,0.575910697,0.447583833
"may-g1",9,9,0,14.64096487,456.0601443,2.65902212,"Before","Schreck",33.40483359,1.523809313,10,0.10681415,17,0.043982297,-1.356722092,1.339280689,4.414600863
"may-g1",9,9,0,32.13786716,456.0601443,2.65902212,"Before","Schreck",44.75568146,1.650848174,16,0.025132741,20,0.018849556,-1.724698877,2.837002042,0.434532396
"may-g1",9,9,0,16.1446259,456.0601443,2.65902212,"Before","Schreck",43.61428163,1.639628724,15,0.141371669,9,0.282743339,-0.548607618,1.97036406,3.773997287
"may-g1",9,9,0,24.1331667,456.0601443,2.65902212,"Before","Schreck",31.89390051,1.503707635,9,0.210486708,10,0.034557519,-1.461457442,1.667552511,4.256132399
"may-g1",9,9,0,13.82470081,456.0601443,2.65902212,"Before","Schreck",29.95068043,1.476406693,8,0.166504411,9,0.025132741,-1.59976014,2.26603288,4.125022221
"may-g1",9,9,0,8.533060308,456.0601443,2.65902212,"Before","Schreck",46.4959421,1.667415052,17,0.05969026,20,0.034557519,-1.461457442,1.75052568,3.66783895
"may-g1",9,9,0,28.00125444,456.0601443,2.65902212,"Before","Schreck",36.52058932,1.562537777,11,0.097389372,18,0.031415927,-1.502850127,1.532742038,3.783424346
"may-g1",9,9,0,7.853291483,456.0601443,2.65902212,"Before","Schreck",49.20251106,1.691987268,18,0.141371669,10,0.021991149,-1.657752087,1.489352325,4.264571916
"may-g1",9,9,0,18.57575874,456.0601443,2.65902212,"Before","Schreck",42.67690004,1.630192866,14,0.138230077,11,0.028274334,-1.548607618,2.029984175,3.89921289
"may-g1",9,9,0,13.41163553,456.0601443,2.65902212,"Before","Schreck",24.97346477,1.3974788,5,0.276460154,5,0.009424778,-2.025728873,1.278374148,4.286137445
"may-g1",9,9,0,23.24249844,456.0601443,2.65902212,"Before","Schreck",24.81516707,1.394717203,4,0.182212374,8,0.021991149,-1.657752087,2.369681818,4.254330672
"may-g1",9,9,0,18.76933703,456.0601443,2.65902212,"Before","Schreck",21.36599402,1.329723102,3,0.304734487,1,0.025132741,-1.59976014,1.270128635,2.426338478
"may-g1",9,9,0,20.09491369,456.0601443,2.65902212,"Before","Schreck",6.823833164,0.8340284,1,0.087964594,13,0.021991149,-1.657752087,2.789226925,0.300766695
"may-g1",9,9,0,11.56118634,456.0601443,2.65902212,"Before","Schreck",41.92418652,1.622464644,13,0.157079633,11,0,-1000,1.796842908,4.06688527
"may-g1",9,9,0,16.41153454,456.0601443,2.65902212,"Before","Schreck",25.87934473,1.412953276,6,0.267035376,6,0.003141593,-2.502850127,1.521245263,4.398894987
"may-g1",9,9,0,0.923287898,456.0601443,2.65902212,"Before","Schreck",49.7203129,1.696533853,19,0.050265482,19,0.10681415,-0.97137121,0.255371651,2.561930282
"may-g1",9,9,0,12.79414664,456.0601443,2.65902212,"Before","Schreck",20.45846388,1.310873022,2,0,2,0.034557519,-1.461457442,1.120704781,2.407571118
"may-g1",9,9,0,21.41633387,456.0601443,2.65902212,"Before","Schreck",29.5599463,1.470703641,7,0.050265482,25,0.040840704,-1.388906775,0.011275891,4.508628966
"may-g1",9,9,0,25.04908974,456.0601443,2.65902212,"Before","Schreck",38.60377353,1.586629759,12,0.040840704,13,0.015707963,-1.803880123,2.902106413,5.134992755
"may-g1",10,10,0,19.63920062,280.5888672,2.448070436,"Before","Schreck",15.09298166,1.178775044,8,0.411548638,5,0.097389372,-1.011488433,1.028667907,1.654070537
"may-g1",10,10,0,16.55998792,280.5888672,2.448070436,"Before","Schreck",23.5011713,1.371089508,11,0.125663706,9,0.081681409,-1.087876779,0.317846296,1.432983248
"may-g1",10,10,0,38.77368069,280.5888672,2.448070436,"Before","Schreck",6.271162202,0.797348034,3,0.826238868,2,0,-1000,1.251634804,1.465630436
"may-g1",10,10,0,12.02401013,280.5888672,2.448070436,"Before","Schreck",34.41918632,1.536800599,20,0,19,0.238761042,-0.622036535,1.493664964,1.384378123
"may-g1",10,10,0,10.86379934,280.5888672,2.448070436,"Before","Schreck",38.45262753,1.584926021,22,0.116238928,6,0.018849556,-1.724698877,1.570575417,1.802063415
"may-g1",10,10,0,22.24579275,280.5888672,2.448070436,"Before","Schreck",31.92718693,1.504160655,17,0.15393804,7,0.037699112,-1.423668881,1.569507105,1.469080433
"may-g1",10,10,0,14.84615375,280.5888672,2.448070436,"Before","Schreck",13.73883814,1.137950007,6,0.452389342,3,0.025132741,-1.59976014,1.659062333,1.479936075
"may-g1",10,10,0,21.20348495,280.5888672,2.448070436,"Before","Schreck",31.7889425,1.502276081,16,0.197920337,6,0.034557519,-1.461457442,1.334222003,1.189742465
"may-g1",10,10,0,18.52683377,280.5888672,2.448070436,"Before","Schreck",31.48616568,1.498119776,15,0,22,0.040840704,-1.388906775,1.485226267,1.653034469
"may-g1",10,10,0,30.99181784,280.5888672,2.448070436,"Before","Schreck",2.654857717,0.424041251,1,1.344601656,1,0.078539816,-1.104910119,2.120183419,1.199904987
"may-g1",10,10,0,37.28228115,280.5888672,2.448070436,"Before","Schreck",47.51979289,1.676874539,26,0.125663706,9,0.050265482,-1.298730145,1.425399775,1.086008955
"may-g1",10,10,0,36.547928,280.5888672,2.448070436,"Before","Schreck",23.63066849,1.373476008,12,0.270176968,5,0.012566371,-1.900790136,1.228682106,1.43581318
"may-g1",10,10,0,21.88797551,280.5888672,2.448070436,"Before","Schreck",18.01568192,1.255650705,9,0.197920337,11,0.040840704,-1.388906775,0.400999367,1.560052049
"may-g1",10,10,0,8.447367097,280.5888672,2.448070436,"Before","Schreck",49.14787717,1.691504764,27,0.05969026,18,0.314159265,-0.502850127,0.339483744,2.766206002
"may-g1",10,10,0,29.12491436,280.5888672,2.448070436,"Before","Schreck",25.69279032,1.409811273,14,0.100530965,8,0.018849556,-1.724698877,1.513813626,1.561208938
"may-g1",10,10,0,17.27223607,280.5888672,2.448070436,"Before","Schreck",22.97573601,1.361269433,10,0.191637152,10,0.065973446,-1.180630833,0.593313955,1.610737239
"may-g1",10,10,0,15.42222257,280.5888672,2.448070436,"Before","Schreck",33.0186403,1.518759185,18,0.147654855,9,0.037699112,-1.423668881,0.715730542,1.706846712
"may-g1",10,10,0,18.72512375,280.5888672,2.448070436,"Before","Schreck",34.00046761,1.53148489,19,0.160221225,9,0.050265482,-1.298730145,0.89597754,1.708053595
"may-g1",10,10,0,12.73064999,280.5888672,2.448070436,"Before","Schreck",25.40720028,1.404956811,13,0.109955743,12,0.109955743,-0.958782083,1.050640453,1.575311178
"may-g1",10,10,0,16.72718759,280.5888672,2.448070436,"Before","Schreck",46.01735251,1.662921629,25,0.050265482,9,0.05969026,-1.224096526,1.59499086,1.423870599
"may-g1",10,10,0,19.63365531,280.5888672,2.448070436,"Before","Schreck",43.47276854,1.638217299,24,0.116238928,9,0.034557519,-1.461457442,1.537444353,1.459659955
"may-g1",10,10,0,30.02098638,280.5888672,2.448070436,"Before","Schreck",14.6944696,1.167153915,7,0.452389342,2,0.097389372,-1.011488433,1.359426289,0.871464841
"may-g1",10,10,0,8.223034654,280.5888672,2.448070436,"Before","Schreck",8.262487401,0.91711081,4,0.644026494,2,0.025132741,-1.59976014,1.423189778,1.544956383
"may-g1",10,10,0,26.79083617,280.5888672,2.448070436,"Before","Schreck",8.868227863,0.947836843,5,0.644026494,2,0.025132741,-1.59976014,1.31199094,0.348588055
"may-g1",10,10,0,14.05774478,280.5888672,2.448070436,"Before","Schreck",5.027220802,0.70132796,2,0,19,0.062831853,-1.201820132,1.921838451,1.504168487
"may-g1",10,10,0,29.74882527,280.5888672,2.448070436,"Before","Schreck",37.83418386,1.57788437,21,0.144513262,7,0.031415927,-1.502850127,1.532554923,1.633494931
"may-g1",10,10,0,38.47886129,280.5888672,2.448070436,"Before","Schreck",41.7199336,1.620343609,23,0.119380521,8,0.025132741,-1.59976014,0.773697408,1.542300564
"may-g1",11,11,0,21.59057589,382.5810759,2.582723484,"Before","Schreck",15.33218898,1.185604164,3,0.40212386,2,0.015707963,-1.803880123,1.104727572,0.293878791
"may-g1",11,11,0,16.53645507,382.5810759,2.582723484,"Before","Schreck",41.16965117,1.614577187,13,0.043982297,12,0.012566371,-1.900790136,2.922616575,0.362695356
"may-g1",11,11,0,47.00361739,382.5810759,2.582723484,"Before","Schreck",15.60348956,1.193221735,4,0.40212386,2,0.04712389,-1.326758868,1.656018897,0.293676899
"may-g1",11,11,0,43.93704392,382.5810759,2.582723484,"Before","Schreck",21.66196556,1.335697861,7,0.169646003,5,0.062831853,-1.201820132,2.522783817,0.382814852
"may-g1",11,11,0,17.57330441,382.5810759,2.582723484,"Before","Schreck",39.37678339,1.595240237,11,0.025132741,25,0.015707963,-1.803880123,3.131918363,0.08268812
"may-g1",11,11,0,23.9651872,382.5810759,2.582723484,"Before","Schreck",16.43953598,1.215889555,5,0.342433599,1,0.012566371,-1.900790136,1.940634759,0.153325674
"may-g1",11,11,0,34.92668666,382.5810759,2.582723484,"Before","Schreck",28.31433556,1.452006375,10,0.163362818,7,0.021991149,-1.657752087,2.284966831,0.274885534
"may-g1",11,11,0,24.40287188,382.5810759,2.582723484,"Before","Schreck",27.92074954,1.445927073,9,0.179070781,4,0.015707963,-1.803880123,0.793847987,0.144968765
"may-g1",11,11,0,12.83755362,382.5810759,2.582723484,"Before","Schreck",18.68953236,1.271598435,6,0.116238928,14,0.037699112,-1.423668881,0.212450524,0.073073928
"may-g1",11,11,0,30.68864463,382.5810759,2.582723484,"Before","Schreck",7.695494393,0.886236526,1,0.772831793,1,0.072256631,-1.141122291,0.725977313,0.117717028
"may-g1",11,11,0,25.61481324,382.5810759,2.582723484,"Before","Schreck",39.90343867,1.601010323,12,0.069115038,11,0.015707963,-1.803880123,0.608196953,0.180529314
"may-g1",11,11,0,49.82317497,382.5810759,2.582723484,"Before","Schreck",24.91286275,1.396423635,8,0.113097336,4,0.040840704,-1.388906775,2.711132847,0.254786147
"may-g1",11,11,0,26.26805422,382.5810759,2.582723484,"Before","Schreck",48.56430531,1.686317181,15,0.021991149,27,0.018849556,-1.724698877,0.010037019,0.5105682
"may-g1",11,11,0,18.15287038,382.5810759,2.582723484,"Before","Schreck",41.40703759,1.617074161,14,0.062831853,17,0.015707963,-1.803880123,0.615369916,2.241063932
"may-g1",11,11,0,9.487678572,382.5810759,2.582723484,"Before","Schreck",9.966569289,0.99854569,2,0.427256601,3,0.160221225,-0.795279951,0.494254464,0.200554134
"may-g1",12,12,0,15.38640782,351.9087129,2.54643002,"Before","Schreck",8.687578967,0.938898765,2,0.336150414,4,0.012566371,-1.900790136,2.648952877,5.578092332
"may-g1",12,12,0,15.28784953,351.9087129,2.54643002,"Before","Schreck",40.06911957,1.6028098,10,0.091106187,10,0.131946891,-0.879600837,2.687371858,4.975633924
"may-g1",12,12,0,23.32848683,351.9087129,2.54643002,"Before","Schreck",15.92600939,1.202106967,5,0.226194671,4,0.031415927,-1.502850127,2.517901852,0.014303149
"may-g1",12,12,0,15.2397587,351.9087129,2.54643002,"Before","Schreck",35.68892645,1.552533484,9,0.040840704,24,0.012566371,-1.900790136,0.022754246,5.341956825
"may-g1",12,12,0,43.14567452,351.9087129,2.54643002,"Before","Schreck",49.89973858,1.69809827,13,0.028274334,25,0.062831853,-1.201820132,0.001994182,5.865997935
"may-g1",12,12,0,16.72193639,351.9087129,2.54643002,"Before","Schreck",49.84934219,1.697659432,12,0.025132741,24,0,-1000,0.095653445,5.45766604
"may-g1",12,12,0,17.95050294,351.9087129,2.54643002,"Before","Schreck",13.32641524,1.124713341,4,0.04712389,11,0,-1000,2.643782481,6.061342534
"may-g1",12,12,0,22.154784,351.9087129,2.54643002,"Before","Schreck",18.17337487,1.259435585,7,0.188495559,2,0.069115038,-1.160427446,0.419043349,6.149265768
"may-g1",12,12,0,39.64467166,351.9087129,2.54643002,"Before","Schreck",7.734895726,0.888454463,1,0.848230016,1,0.043982297,-1.356722092,1.455495597,0.010202617
"may-g1",12,12,0,16.17697649,351.9087129,2.54643002,"Before","Schreck",17.29167537,1.237837074,6,0.015707963,16,0.012566371,-1.900790136,2.767068386,5.931888549
"may-g1",12,12,0,18.19116494,351.9087129,2.54643002,"Before","Schreck",44.2482264,1.645895868,11,0.05969026,18,0.009424778,-2.025728873,2.879254728,5.440156975
"may-g1",12,12,0,7.911104153,351.9087129,2.54643002,"Before","Schreck",31.41081855,1.497079254,8,0.040840704,13,0.012566371,-1.900790136,3.139424495,3.101832687
"may-g1",12,12,0,25.13132042,351.9087129,2.54643002,"Before","Schreck",11.06340097,1.043888653,3,0.147654855,4,0.021991149,-1.657752087,0.214842858,6.006701419
"may-g1",13,13,0,51.83372051,158.2005791,2.199208069,"Before","Schreck",6.572889786,0.81775635,1,0.05969026,9,0.232477856,-0.633618408,0.073921718,0.079788475
"may-g1",13,13,0,5.001863876,158.2005791,2.199208069,"Before","Schreck",49.74220764,1.696725056,4,0.056548668,8,0.015707963,-1.803880123,2.813475444,2.769999131
"may-g1",13,13,0,24.78973655,158.2005791,2.199208069,"Before","Schreck",32.04557852,1.505768116,3,0.012566371,34,0,-1000,0.04866964,0.056196174
"may-g1",13,13,0,31.43976423,158.2005791,2.199208069,"Before","Schreck",15.77189135,1.197883777,2,0.065973446,5,0.003141593,-2.502850127,0.032706534,0.114391362
"may-g1",14,14,0,16.24668823,147.2821706,2.168150176,"Before","Schreck",29.26177076,1.466300604,30,0,28,0,-1000,2.669896096,0.86078856
"may-g1",14,14,0,26.59101924,147.2821706,2.168150176,"Before","Schreck",9.835624059,0.992801921,5,0.125663706,7,0.078539816,-1.104910119,3.136028653,0.210862906
"may-g1",14,14,0,32.07993295,147.2821706,2.168150176,"Before","Schreck",20.83739019,1.318843324,27,0,8,0.04712389,-1.326758868,0.44092979,0.586616552
"may-g1",14,14,0,9.873398144,147.2821706,2.168150176,"Before","Schreck",41.06577053,1.613479976,36,0,25,0.012566371,-1.900790136,0.164544851,0.532136056
"may-g1",14,14,0,28.82158723,147.2821706,2.168150176,"Before","Schreck",14.27386717,1.154541651,16,0.075398224,11,0.031415927,-1.502850127,0.267714628,0.653557143
"may-g1",14,14,0,9.906905158,147.2821706,2.168150176,"Before","Schreck",20.02153429,1.301497355,26,0.04712389,23,0.025132741,-1.59976014,2.63499082,2.187200183
"may-g1",14,14,0,13.68525837,147.2821706,2.168150176,"Before","Schreck",29.70738622,1.472864442,31,0.081681409,15,0.037699112,-1.423668881,2.410963269,0.092276255
"may-g1",14,14,0,37.8608318,147.2821706,2.168150176,"Before","Schreck",15.82919644,1.199458869,19,0.084823002,13,0.031415927,-1.502850127,0.995474983,2.080324539
"may-g1",14,14,0,19.64915936,147.2821706,2.168150176,"Before","Schreck",9.071477574,0.957678031,4,0.483805269,6,0.116238928,-0.934648403,2.046405602,0.010335955
"may-g1",14,14,0,8.636439903,147.2821706,2.168150176,"Before","Schreck",4.378239793,0.641299544,2,0.524645973,4,0.2136283,-0.670341215,2.347886939,0.772910892
"may-g1",14,14,0,10.94495965,147.2821706,2.168150176,"Before","Schreck",10.6513149,1.027403224,10,0.405265452,6,0.053407075,-1.272401206,0.834617136,1.489513106
"may-g1",14,14,0,13.64397347,147.2821706,2.168150176,"Before","Schreck",13.67309589,1.13586686,15,0.301592895,7,0.043982297,-1.356722092,2.385560359,0.182588834
"may-g1",14,14,0,13.46993276,147.2821706,2.168150176,"Before","Schreck",14.62581727,1.165120143,17,0.204203522,13,0.028274334,-1.548607618,2.118166631,0.213886349
"may-g1",14,14,0,13.3536165,147.2821706,2.168150176,"Before","Schreck",39.35392366,1.594988039,35,0,22,0.009424778,-2.025728873,2.569918432,0.117933004
"may-g1",14,14,0,11.00088594,147.2821706,2.168150176,"Before","Schreck",38.68758141,1.58757158,33,0.053407075,10,0.031415927,-1.502850127,2.44952956,0.204407517
"may-g1",14,14,0,40.38379601,147.2821706,2.168150176,"Before","Schreck",35.91376478,1.555260934,32,0,27,0.015707963,-1.803880123,2.755319822,0.735495926
"may-g1",14,14,0,17.94977492,147.2821706,2.168150176,"Before","Schreck",18.32204147,1.262973862,24,0.20106193,15,0.053407075,-1.272401206,2.279987425,0.141086588
"may-g1",14,14,0,23.56490915,147.2821706,2.168150176,"Before","Schreck",21.03438079,1.322929732,28,0,21,0,-1000,2.22365614,0.073408432
"may-g1",14,14,0,20.90066828,147.2821706,2.168150176,"Before","Schreck",12.96042148,1.112619125,14,0,20,0,-1000,1.666574618,1.797215169
"may-g1",14,14,0,4.782973074,147.2821706,2.168150176,"Before","Schreck",16.90976404,1.228137548,22,0.138230077,8,0.021991149,-1.657752087,0.491816871,0.230566589
"may-g1",14,14,0,13.87818657,147.2821706,2.168150176,"Before","Schreck",11.48811418,1.060248743,11,0,21,0.028274334,-1.548607618,1.835834128,0.178406414
"may-g1",14,14,0,20.81819617,147.2821706,2.168150176,"Before","Schreck",26.16350756,1.417695966,29,0,26,0,-1000,2.216551852,0.516591243
"may-g1",14,14,0,10.10363688,147.2821706,2.168150176,"Before","Schreck",2.537343563,0.404379276,1,6.283185307,1,0,-1000,0.126321641,0.461377496
"may-g1",14,14,0,14.6203799,147.2821706,2.168150176,"Before","Schreck",17.98714321,1.254962193,23,0.185353967,12,1.68075207,0.225503655,2.610142688,2.146273066
"may-g1",14,14,0,9.328277952,147.2821706,2.168150176,"Before","Schreck",10.25895509,1.011103129,7,0.188495559,11,0.037699112,-1.423668881,0.400259858,0.289430209
"may-g1",14,14,0,13.11429966,147.2821706,2.168150176,"Before","Schreck",15.95502598,1.202897516,20,0,17,0.034557519,-1.461457442,2.380506359,0.762431425
