"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"g5",234,42,0,57.46792,499.8157,2.69881,"After",16.56361,1.219155,7,0.01256637,23,0.2230531,-0.6515918,2.51973,3.041363
"g5",234,42,0,33.64247,499.8157,2.69881,"After",23.47982,1.370695,11,0,30,0.2324779,-0.6336184,0.04179181,3.041919
"g5",234,42,0,19.50313,499.8157,2.69881,"After",9.451475,0.9754996,2,0.4680973,2,0.4461062,-0.3505618,1.14463,1.786864
"g5",234,42,0,5.135281,499.8157,2.69881,"After",28.3804,1.453019,14,0,27,0.1445133,-0.8400923,2.998837,3.122766
"g5",234,42,0,5.969275,499.8157,2.69881,"After",45.87485,1.661575,21,0,31,0.2104867,-0.6767753,0.05021159,2.87417
"g5",234,42,0,23.26294,499.8157,2.69881,"After",32.5421,1.512446,16,0,28,0.01884956,-1.724699,3.093216,2.86395
"g5",234,42,0,23.6097,499.8157,2.69881,"After",24.5701,1.390407,12,0.1570796,10,0.02513274,-1.59976,2.81675,3.107298
"g5",234,42,0,8.484477,499.8157,2.69881,"After",47.49413,1.67664,22,0.03455752,17,0.2042035,-0.6899368,2.889863,2.900028
"g5",234,42,0,20.01207,499.8157,2.69881,"After",22.04122,1.343236,10,0,29,0.009424778,-2.025729,0.1999324,3.222672
"g5",234,42,0,4.730381,499.8157,2.69881,"After",25.81764,1.411917,13,0.09424778,13,0.03141593,-1.50285,2.729123,2.961119
"g5",234,42,0,19.35745,499.8157,2.69881,"After",44.43433,1.647719,19,0,28,0,-1000,2.998498,3.090698
"g5",234,42,0,39.77302,499.8157,2.69881,"After",32.80331,1.515918,17,0.05026548,27,0.01884956,-1.724699,0.289804,3.165362
"g5",234,42,0,69.55955,499.8157,2.69881,"After",9.683088,0.9860139,3,0.1916372,7,0.01570796,-1.80388,0.2665275,1.422931
"g5",235,43,0,56.31652,374.8586,2.573867,"After",21.41698,1.330758,11,0.2984513,4,0.003141593,-2.50285,0.8604383,1.913423
"g5",235,43,0,84.18337,374.8586,2.573867,"After",24.99865,1.397917,14,0,17,0.0408407,-1.388907,1.492791,2.155883
"g5",235,43,0,58.94383,374.8586,2.573867,"After",20.42475,1.310157,9,0.3518584,5,0.2136283,-0.6703412,1.063395,1.897359
"g5",235,43,0,26.42459,374.8586,2.573867,"After",21.02196,1.322673,10,0.2953097,7,0,-1000,2.221497,1.974423
"g5",235,43,0,22.37969,374.8586,2.573867,"After",40.10269,1.603174,25,0.1727876,4,0.2513274,-0.5997601,1.971022,1.472485
"g5",235,43,0,52.04312,374.8586,2.573867,"After",18.64003,1.270447,7,0.3361504,4,0.05026548,-1.29873,1.462841,1.538277
"g5",235,43,0,35.33127,374.8586,2.573867,"After",34.65592,1.539777,21,0.1979203,5,0,-1000,1.839458,1.615472
"g5",235,43,0,38.11269,374.8586,2.573867,"After",40.64193,1.608974,26,0.153938,6,0.084823,-1.071486,2.130539,1.542171
"g5",235,43,0,37.94836,374.8586,2.573867,"After",12.68974,1.103453,4,0.4712389,3,0.1382301,-0.8593975,1.627566,1.283045
"g5",235,43,0,36.18724,374.8586,2.573867,"After",14.35025,1.156859,6,0.1288053,13,0.06911504,-1.160427,3.036893,1.394973
"g5",235,43,0,32.12278,374.8586,2.573867,"After",11.13062,1.046519,3,0.3801327,3,0.2167699,-0.664001,2.636863,1.544698
"g5",235,43,0,43.78678,374.8586,2.573867,"After",23.8993,1.378385,13,0.1633628,11,0.1382301,-0.8593975,1.778112,1.845215
"g5",235,43,0,58.68583,374.8586,2.573867,"After",8.038554,0.905178,1,0.6723008,2,0.1193805,-0.9230665,0.9575939,1.427778
"g5",235,43,0,59.35313,374.8586,2.573867,"After",10.54798,1.023169,2,0.763407,1,0.4649557,-0.3325884,1.601078,1.151108
"g5",235,43,0,52.02046,374.8586,2.573867,"After",28.09119,1.44857,16,0.2796017,5,0.01884956,-1.724699,1.403566,2.42831
"g5",235,43,0,77.97314,374.8586,2.573867,"After",33.65649,1.527069,20,0,27,0.2481858,-0.605223,1.814968,2.398896
"g5",235,43,0,42.88203,374.8586,2.573867,"After",12.79181,1.106932,5,0.6314601,3,0.09110619,-1.040452,1.494382,1.217888
"g5",235,43,0,53.89245,374.8586,2.573867,"After",19.64425,1.293235,8,0,26,0.3015929,-0.5205789,1.495322,1.846089
"g5",235,43,0,26.38056,374.8586,2.573867,"After",29.04613,1.463088,17,0.2419026,8,0.09738937,-1.011488,2.029495,2.000687
"g5",235,43,0,13.39194,374.8586,2.573867,"After",39.25047,1.593845,23,0,11,0.3675663,-0.4346643,1.822836,2.550966
"g5",235,43,0,33.40527,374.8586,2.573867,"After",25.77456,1.411191,15,0.185354,10,0.1162389,-0.9346484,1.749309,2.419768
"g5",235,43,0,22.43974,374.8586,2.573867,"After",49.73737,1.696683,28,0,30,0.1256637,-0.9007901,2.008456,2.546111
"g5",235,43,0,35.78649,374.8586,2.573867,"After",29.48132,1.469547,18,0,21,0.1979203,-0.7035096,1.569839,2.057859
"g5",235,43,0,17.77218,374.8586,2.573867,"After",39.53199,1.596949,24,0,18,0.1790708,-0.7469753,1.91731,2.601115
"g5",235,43,0,33.36182,374.8586,2.573867,"After",31.23539,1.494647,19,0.2356194,11,0.1822124,-0.7394221,1.897571,3.758485
"g5",235,43,0,20.87915,374.8586,2.573867,"After",46.00147,1.662772,27,0.03455752,24,0.02513274,-1.59976,2.24817,2.828591
"g5",235,43,0,40.16947,374.8586,2.573867,"After",23.26434,1.366691,12,0,34,0.02199115,-1.657752,0.62928,1.668511
"g5",235,43,0,11.57032,374.8586,2.573867,"After",34.98202,1.543845,22,0,22,0,-1000,1.776525,2.527908
"g5",236,44,0,22.67485,141.2197,2.149895,"After",35.09632,1.545262,1,0.07853982,6,0,-1000,0.1000623,0.00984038
"g5",236,44,0,23.02026,141.2197,2.149895,"After",49.3649,1.693418,5,0.06597345,20,0.006283185,-2.20182,3.12446,0.1867862
"g5",236,44,0,21.0335,141.2197,2.149895,"After",41.72288,1.620374,3,0.05340708,13,0.03141593,-1.50285,0.1485164,0.1735162
"g5",236,44,0,18.57446,141.2197,2.149895,"After",41.37061,1.616692,2,0.05026548,13,0.003141593,-2.50285,3.028823,0.1002159
"g5",236,44,0,12.0472,141.2197,2.149895,"After",41.83207,1.621509,4,0.05340708,16,0.01256637,-1.90079,0.2325729,0.2879292
"g5",237,45,1,116.1204,389.068,2.590026,"After",16.75502,1.224145,3,0.4461062,3,0.09110619,-1.040452,1.089943,1.404374
"g5",237,45,0,65.58574,389.068,2.590026,"After",7.254547,0.8606103,1,0.339292,3,0.05340708,-1.272401,0.3872519,1.930012
"g5",237,45,0,22.54115,389.068,2.590026,"After",33.01004,1.518646,10,0.2136283,18,0.4806637,-0.3181587,1.822869,1.748647
"g5",237,45,0,20.4453,389.068,2.590026,"After",34.96006,1.543572,13,0,25,0.153938,-0.812654,1.346888,2.227105
"g5",237,45,0,31.42662,389.068,2.590026,"After",23.79985,1.376574,6,0.2890265,6,0.05340708,-1.272401,1.83726,2.05378
"g5",237,45,0,30.15937,389.068,2.590026,"After",27.814,1.444263,7,0,19,0.05026548,-1.29873,0.8307581,2.761164
"g5",237,45,0,28.33538,389.068,2.590026,"After",21.86061,1.339662,5,0.2796017,7,0.07225663,-1.141122,1.323505,1.652735
"g5",237,45,0,17.46731,389.068,2.590026,"After",39.40089,1.595506,15,0.1445133,14,0.06283185,-1.20182,1.447451,1.155807
"g5",237,45,0,10.18628,389.068,2.590026,"After",48.22279,1.683252,17,0.1570796,14,0.006283185,-2.20182,1.699322,1.663271
"g5",237,45,0,76.47808,389.068,2.590026,"After",19.52525,1.290597,4,0.3864159,5,0.2010619,-0.6966702,1.500671,1.72955
"g5",237,45,0,11.53024,389.068,2.590026,"After",33.80828,1.529023,12,0.1727876,13,0,-1000,2.027396,3.838886
"g5",237,45,0,27.2694,389.068,2.590026,"After",41.78323,1.621002,16,0.1288053,14,0.08796459,-1.055692,1.177527,1.702242
"g5",237,45,0,34.62075,389.068,2.590026,"After",30.54533,1.484945,8,0.084823,16,0.07539822,-1.122639,1.542583,1.548562
"g5",237,45,0,41.36938,389.068,2.590026,"After",33.04854,1.519152,11,0.1790708,9,0.1445133,-0.8400923,1.060206,1.636957
"g5",237,45,0,70.87489,389.068,2.590026,"After",14.89151,1.172939,2,0.3675663,6,0.07539822,-1.122639,1.016603,1.991732
"g5",237,45,0,18.16708,389.068,2.590026,"After",32.8262,1.516221,9,0.1036726,5,0.02827433,-1.548608,1.344034,1.821002
"g5",237,45,0,1.880318,389.068,2.590026,"After",38.18337,1.581874,14,0,22,0.1193805,-0.9230665,1.076712,3.932056
"g5",238,46,0,15.03231,322.605,2.508671,"After",43.49377,1.638427,8,0,25,0,-1000,0.7245857,2.798472
"g5",238,46,0,29.12656,322.605,2.508671,"After",35.32837,1.548124,2,0.1822124,9,0,-1000,0.7030037,2.873692
"g5",238,46,0,11.6345,322.605,2.508671,"After",45.17902,1.654937,12,0.1319469,14,0,-1000,0.6382091,3.205979
"g5",238,46,0,9.792842,322.605,2.508671,"After",39.57076,1.597374,6,0.1727876,11,0.01570796,-1.80388,0.8437432,2.651268
"g5",238,46,0,15.37995,322.605,2.508671,"After",47.35124,1.675331,15,0.1162389,10,0.03141593,-1.50285,0.5174373,3.189737
"g5",238,46,0,7.572869,322.605,2.508671,"After",43.95344,1.642993,11,0,9,0.05969026,-1.224097,1.842937,3.380965
"g5",238,46,0,32.76944,322.605,2.508671,"After",21.49484,1.332334,1,0.3644247,1,0.01570796,-1.80388,1.489413,1.393607
"g5",238,46,0,17.48613,322.605,2.508671,"After",43.70111,1.640492,9,0,21,0.01570796,-1.80388,1.217343,1.429554
"g5",238,46,0,21.41284,322.605,2.508671,"After",46.88664,1.671049,14,0.100531,10,0.006283185,-2.20182,0.3746758,2.982318
"g5",238,46,0,23.05785,322.605,2.508671,"After",37.29624,1.571665,5,0.1633628,5,0.01570796,-1.80388,1.962816,2.494308
"g5",238,46,0,10.416,322.605,2.508671,"After",35.87336,1.554772,3,0.2042035,7,0.01884956,-1.724699,1.150626,2.90738
"g5",238,46,0,23.7795,322.605,2.508671,"After",43.73886,1.640867,10,0,18,0.0439823,-1.356722,0.9278196,2.722328
"g5",238,46,0,2.819145,322.605,2.508671,"After",42.67711,1.630195,7,0.1507964,5,0,-1000,1.901267,0.5007251
"g5",238,46,0,47.16975,322.605,2.508671,"After",45.44635,1.657499,13,0.1633628,5,0.02199115,-1.657752,1.427146,0.5148255
"g5",238,46,0,31.00666,322.605,2.508671,"After",36.80037,1.565852,4,0.1916372,6,0.05340708,-1.272401,1.616258,2.012668
"g5",239,47,1,271.3405,641.8372,2.807425,"After",4.238104,0.6271716,1,1.731018,1,0.2576106,-0.5890363,0.3396891,5.20633
"g5",239,47,0,28.71591,641.8372,2.807425,"After",35.85922,1.554601,24,0,25,0.07225663,-1.141122,0.3161846,2.454182
"g5",239,47,0,27.58555,641.8372,2.807425,"After",29.80747,1.474325,17,0.1790708,13,0.05969026,-1.224097,2.562651,0.2618427
"g5",239,47,0,18.5414,641.8372,2.807425,"After",20.26171,1.306676,9,0.003141593,29,0.02513274,-1.59976,0.3194677,4.403391
"g5",239,47,0,5.353927,641.8372,2.807425,"After",34.78449,1.541386,22,0.06597345,27,0,-1000,0.3302082,0.2481695
"g5",239,47,0,8.363933,641.8372,2.807425,"After",21.3237,1.328863,12,0,31,0.153938,-0.812654,0.1916577,0.446602
"g5",239,47,0,36.88538,641.8372,2.807425,"After",30.031,1.47757,18,0,24,0.04712389,-1.326759,1.087382,4.691393
"g5",239,47,0,25.64371,641.8372,2.807425,"After",11.70913,1.068525,4,0,33,0.08168141,-1.087877,0.1279027,5.093879
"g5",239,47,0,44.16417,641.8372,2.807425,"After",20.72742,1.316545,11,0.3801327,4,0.04712389,-1.326759,2.207077,5.669742
"g5",239,47,0,70.96625,641.8372,2.807425,"After",29.35323,1.467656,16,0.03455752,19,0.2827433,-0.5486076,0.884481,4.102255
"g5",239,47,0,26.6283,641.8372,2.807425,"After",44.15796,1.645009,25,0.07225663,24,0.2419026,-0.6163594,0.3868813,0.01906791
"g5",239,47,0,3.361178,641.8372,2.807425,"After",28.34387,1.452459,15,0.01884956,18,0.06283185,-1.20182,1.308355,4.232163
"g5",239,47,0,28.46979,641.8372,2.807425,"After",12.92952,1.111582,5,0.4178318,3,0.02513274,-1.59976,2.487338,5.418152
"g5",239,47,0,15.45218,641.8372,2.807425,"After",16.97937,1.229922,6,0.1162389,16,0.03455752,-1.461457,1.147932,4.422304
"g5",239,47,0,53.04719,641.8372,2.807425,"After",22.27915,1.347899,13,0.09110619,18,0.03455752,-1.461457,1.05287,4.875484
"g5",239,47,0,31.60884,641.8372,2.807425,"After",20.7091,1.316161,10,0.2733186,11,0.003141593,-2.50285,0.8431281,4.695401
"g5",239,47,0,26.8465,641.8372,2.807425,"After",9.508426,0.9781086,2,0.9173451,2,0.003141593,-2.50285,1.109666,5.019847
"g5",239,47,0,27.97251,641.8372,2.807425,"After",18.10366,1.257766,7,0.2921681,5,0.084823,-1.071486,1.457876,4.679438
"g5",239,47,0,46.05947,641.8372,2.807425,"After",35.65936,1.552174,23,0.07225663,17,0.01570796,-1.80388,0.5194768,2.831202
"g5",239,47,0,34.256,641.8372,2.807425,"After",23.6553,1.373928,14,0.1916372,12,0,-1000,2.67589,0.2102253
"g5",239,47,0,29.61398,641.8372,2.807425,"After",48.21271,1.683162,27,0,27,0.1633628,-0.7868468,2.351029,0.1410967
"g5",239,47,0,108.3577,641.8372,2.807425,"After",9.847808,0.9933396,3,0.5592035,4,0.3455752,-0.4614574,1.766787,5.113617
"g5",239,47,0,16.87961,641.8372,2.807425,"After",44.66815,1.649998,26,0,24,0.5749115,-0.240399,0.3335912,2.740613
"g5",239,47,0,15.52777,641.8372,2.807425,"After",18.43049,1.265537,8,0.2984513,11,0.2450442,-0.6107555,1.265072,4.037529
"g5",239,47,0,33.19269,641.8372,2.807425,"After",31.24261,1.494747,19,0.08796459,12,0.02199115,-1.657752,1.221464,3.841486
"g5",239,47,0,47.09597,641.8372,2.807425,"After",32.08429,1.506292,20,0.1665044,9,0.1036726,-0.9843362,2.339522,0.04543073
"g5",240,48,0,27.93425,513.5375,2.710572,"After",45.37616,1.656828,25,0.06911504,15,0.04712389,-1.326759,1.467149,1.469606
"g5",240,48,0,26.01352,513.5375,2.710572,"After",29.87284,1.475277,20,0.0408407,10,0.0408407,-1.388907,0.3624335,1.19546
"g5",240,48,0,25.19387,513.5375,2.710572,"After",21.86362,1.339722,15,0.1476549,14,0.02513274,-1.59976,1.457395,1.743293
"g5",240,48,0,7.173178,513.5375,2.710572,"After",25.5257,1.406978,17,0,30,0.0439823,-1.356722,0.8968826,1.291134
"g5",240,48,0,11.70931,513.5375,2.710572,"After",20.08158,1.302798,13,0.2827433,9,0.05969026,-1.224097,0.5473761,1.326321
"g5",240,48,0,31.23473,513.5375,2.710572,"After",20.69969,1.315964,14,0.02199115,19,0.07853982,-1.10491,1.212315,1.509245
"g5",240,48,0,19.76247,513.5375,2.710572,"After",9.903839,0.9958036,6,0.6440265,4,0.1413717,-0.8496376,1.047211,0.7366237
"g5",240,48,0,31.28497,513.5375,2.710572,"After",22.01675,1.342753,16,0.1256637,13,0.09424778,-1.025729,0.04072261,0.3894924
"g5",240,48,0,37.37781,513.5375,2.710572,"After",28.63929,1.456962,19,0.1570796,10,0.07853982,-1.10491,1.49703,1.526491
"g5",240,48,0,17.31765,513.5375,2.710572,"After",29.96844,1.476664,21,0.003141593,24,0.07853982,-1.10491,0.8466279,1.569935
"g5",240,48,0,5.67759,513.5375,2.710572,"After",11.30612,1.053314,9,0,17,0.100531,-0.9977001,2.191165,0.683405
"g5",240,48,0,48.94958,513.5375,2.710572,"After",13.39046,1.126795,11,0.1822124,10,0.003141593,-2.50285,0.1301284,0.2251488
"g5",240,48,0,58.33825,513.5375,2.710572,"After",6.015683,0.7792849,3,0.7288495,4,0.1822124,-0.7394221,2.540855,0.3248024
"g5",240,48,0,35.24068,513.5375,2.710572,"After",39.51589,1.596772,23,0.08168141,19,0.1099557,-0.9587821,1.486609,1.220547
"g5",240,48,0,31.43614,513.5375,2.710572,"After",16.22856,1.21028,12,0.3455752,5,0,-1000,1.392706,1.673543
"g5",240,48,0,36.05841,513.5375,2.710572,"After",6.709999,0.8267225,5,0.6565929,5,1.159248,0.06417624,1.417147,1.396321
"g5",240,48,0,60.59382,513.5375,2.710572,"After",10.96326,1.03994,8,0.5403539,4,0.02513274,-1.59976,1.306177,1.486646
"g5",240,48,0,60.16655,513.5375,2.710572,"After",2.772414,0.4428582,1,2.993938,2,0.01256637,-1.90079,1.20392,1.268754
"g5",240,48,0,32.03018,513.5375,2.710572,"After",10.20909,1.008987,7,0,13,0.02199115,-1.657752,2.001837,0.01280664
"g5",240,48,0,26.25272,513.5375,2.710572,"After",44.65177,1.649839,24,0.08168141,11,0.09424778,-1.025729,1.366721,1.372993
"g5",240,48,0,55.64301,513.5375,2.710572,"After",27.12605,1.433387,18,0.1759292,10,0.3110177,-0.5072149,0.3730063,1.015896
"g5",240,48,0,47.01593,513.5375,2.710572,"After",6.03093,0.7803843,4,0,2,0.2764602,-0.5583675,1.281711,0.1690781
"g5",240,48,0,72.14749,513.5375,2.710572,"After",4.305318,0.6340052,2,0.8765044,3,1.781283,0.2507329,0.8368222,1.136761
"g5",240,48,0,30.73257,513.5375,2.710572,"After",11.90362,1.075679,10,0.4146902,4,0.3015929,-0.5205789,1.00275,1.537887
"g5",240,48,0,46.31524,513.5375,2.710572,"After",34.93844,1.543304,22,0.1162389,10,0.09110619,-1.040452,0.255862,1.099756
"g5",241,49,0,25.85209,796.7851,2.901341,"After",46.35555,1.666102,15,0.1193805,8,0.02513274,-1.59976,2.354474,1.531188
"g5",241,49,0,37.31069,796.7851,2.901341,"After",40.54858,1.607976,14,0.169646,7,0.03455752,-1.461457,2.229495,1.526554
"g5",241,49,0,24.82168,796.7851,2.901341,"After",30.93876,1.490503,8,0,14,0.084823,-1.071486,0.5695709,0.05237776
"g5",241,49,0,90.33447,796.7851,2.901341,"After",7.537443,0.8772241,1,0.3832743,3,0.07225663,-1.141122,2.831626,0.01416103
"g5",241,49,0,12.89503,796.7851,2.901341,"After",25.65296,1.409137,4,0.1413717,7,0.03141593,-1.50285,0.5273864,0.4641325
"g5",241,49,0,33.36218,796.7851,2.901341,"After",11.97855,1.078404,2,0.5592035,2,0.01884956,-1.724699,1.271053,0.3066531
"g5",241,49,0,38.47417,796.7851,2.901341,"After",19.46498,1.289254,3,0.2230531,5,0.02827433,-1.548608,0.6822304,0.000853057
"g5",241,49,0,38.37899,796.7851,2.901341,"After",25.78642,1.411391,5,0.084823,10,0.01884956,-1.724699,2.957297,1.231856
"g5",241,49,0,23.82711,796.7851,2.901341,"After",40.14633,1.603646,13,0.08796459,10,0,-1000,2.519167,1.528292
"g5",241,49,0,17.90299,796.7851,2.901341,"After",39.26551,1.594011,12,0.1288053,9,1.011593,0.005005744,2.384809,1.454465
"g5",241,49,0,27.26144,796.7851,2.901341,"After",32.42479,1.510877,10,0,20,0.1350885,-0.8693817,2.997906,4.713007
"g5",241,49,0,24.60375,796.7851,2.901341,"After",27.05095,1.432183,6,0.06597345,11,0.03141593,-1.50285,0.2346703,0.2641863
"g5",241,49,0,37.0921,796.7851,2.901341,"After",29.07588,1.463533,7,0,26,0.1759292,-0.7546621,2.987183,1.273602
"g5",241,49,0,23.71445,796.7851,2.901341,"After",31.18101,1.49389,9,0.0408407,14,0,-1000,0.04513554,1.453656
"g5",241,49,0,25.2561,796.7851,2.901341,"After",32.69797,1.514521,11,0.09738937,8,0.2953097,-0.5297223,0.4406651,0.7603663
"g6",242,1,0,14.14049,277.2645,2.442894,"Before",16.50413,1.217593,6,0.07853982,24,0.1413717,-0.8496376,0.8750172,1.216559
"g6",242,1,0,47.36198,277.2645,2.442894,"Before",3.41614,0.5335357,2,1.580221,1,0.678584,-0.1683964,1.246297,1.817889
"g6",242,1,0,15.68883,277.2645,2.442894,"Before",30.96401,1.490857,14,0.01884956,25,0.05969026,-1.224097,1.460793,1.201811
"g6",242,1,0,9.333648,277.2645,2.442894,"Before",46.01782,1.662926,26,0.06911504,21,0.07539822,-1.122639,1.029305,1.444537
"g6",242,1,0,15.68213,277.2645,2.442894,"Before",41.17198,1.614602,20,0,25,0.02199115,-1.657752,0.7750861,0.6887444
"g6",242,1,0,15.71569,277.2645,2.442894,"Before",3.252706,0.5122448,1,1.228363,1,0.09738937,-1.011488,1.460689,1.267613
"g6",242,1,0,18.99019,277.2645,2.442894,"Before",44.15156,1.644946,22,0.02827433,23,0.02827433,-1.548608,0.896138,1.25405
"g6",242,1,0,7.614463,277.2645,2.442894,"Before",44.13072,1.644741,21,0.07853982,19,0.6314601,-0.1996541,1.375318,1.417819
"g6",242,1,0,22.31924,277.2645,2.442894,"Before",13.81595,1.140381,5,0.3330088,5,0.0408407,-1.388907,1.606464,1.553074
"g6",242,1,0,13.65822,277.2645,2.442894,"Before",26.47373,1.422815,10,0.084823,22,0.03455752,-1.461457,0.9399079,1.006164
"g6",242,1,0,11.73356,277.2645,2.442894,"Before",33.94225,1.530741,16,0.1350885,8,0.03141593,-1.50285,1.587308,1.362056
"g6",242,1,0,12.48352,277.2645,2.442894,"Before",27.5922,1.440786,11,0.1822124,13,0.1036726,-0.9843362,1.325339,1.531701
"g6",242,1,0,10.92438,277.2645,2.442894,"Before",23.76154,1.375875,8,0,18,0.06283185,-1.20182,1.459268,1.377977
"g6",242,1,0,20.23262,277.2645,2.442894,"Before",34.62508,1.539391,17,0,26,0.04712389,-1.326759,1.298171,1.219806
"g6",242,1,0,17.02856,277.2645,2.442894,"Before",35.52528,1.550537,18,0.08796459,18,0.0439823,-1.356722,1.141436,1.132715
"g6",242,1,0,18.65279,277.2645,2.442894,"Before",36.8522,1.566463,19,0.05969026,20,0.07853982,-1.10491,1.514771,1.664039
"g6",242,1,0,16.79994,277.2645,2.442894,"Before",24.59129,1.390781,9,0.2073451,9,0.08796459,-1.055692,1.770754,1.527608
"g6",242,1,0,8.520133,277.2645,2.442894,"Before",33.46539,1.524596,15,0.08168141,24,0.01570796,-1.80388,0.9974635,0.8700083
"g6",242,1,0,9.786023,277.2645,2.442894,"Before",29.40239,1.468383,13,0.04712389,24,0,-1000,0.642998,0.9891914
"g6",242,1,0,32.68246,277.2645,2.442894,"Before",29.11891,1.464175,12,0,28,0.084823,-1.071486,2.22123,2.792187
"g6",242,1,0,11.67969,277.2645,2.442894,"Before",17.18572,1.235168,7,0.084823,13,0.02827433,-1.548608,0.416833,1.456461
"g6",242,1,0,24.99698,277.2645,2.442894,"Before",5.442667,0.7358118,3,0.3267256,3,0.04712389,-1.326759,0.02543926,1.548832
"g6",242,1,0,7.612565,277.2645,2.442894,"Before",44.42741,1.647651,23,0,24,0.0439823,-1.356722,0.7828092,4.097941
"g6",242,1,0,22.44079,277.2645,2.442894,"Before",9.165965,0.9621782,4,0.524646,3,0.05654867,-1.247578,2.264752,1.433978
"g6",242,1,0,17.8701,277.2645,2.442894,"Before",45.09659,1.654144,24,0.02513274,18,0.05340708,-1.272401,1.116677,1.074364
"g6",242,1,0,15.10977,277.2645,2.442894,"Before",46.01019,1.662854,25,0.1036726,18,0.084823,-1.071486,1.168062,1.601086
"g6",243,2,0,25.37352,155.2174,2.19094,"Before",19.74808,1.295525,11,0.3644247,3,0,-1000,0.8072582,0.772437
"g6",243,2,0,18.68268,155.2174,2.19094,"Before",48.65447,1.687123,30,0,23,0.05969026,-1.224097,2.278966,0.8401345
"g6",243,2,0,13.71435,155.2174,2.19094,"Before",22.5513,1.353172,13,0,28,0.02199115,-1.657752,2.192745,0.4183456
"g6",243,2,0,10.91883,155.2174,2.19094,"Before",14.09279,1.148997,7,0.3895575,5,0.04712389,-1.326759,2.117552,1.108798
"g6",243,2,0,16.04944,155.2174,2.19094,"Before",34.26507,1.534852,16,0.01570796,26,0.05654867,-1.247578,0.1895138,0.3969599
"g6",243,2,0,12.32401,155.2174,2.19094,"Before",13.43434,1.128216,6,0.3204425,7,0,-1000,0.7892022,0.8341192
"g6",243,2,0,10.28708,155.2174,2.19094,"Before",18.29266,1.262277,8,0,31,0.02827433,-1.548608,1.61578,0.6624043
"g6",243,2,0,15.91402,155.2174,2.19094,"Before",36.30181,1.559928,20,0.03141593,22,0.09424778,-1.025729,0.4316412,0.8808393
"g6",243,2,0,11.09995,155.2174,2.19094,"Before",45.12805,1.654447,27,0,18,0.0439823,-1.356722,2.191048,0.862115
"g6",243,2,0,17.39331,155.2174,2.19094,"Before",5.152734,0.7120377,2,1.599071,1,0.02199115,-1.657752,1.254775,0.9066194
"g6",243,2,0,14.52429,155.2174,2.19094,"Before",7.981676,0.9020941,5,0.9644689,2,0,-1000,1.58686,1.038513
"g6",243,2,0,4.703036,155.2174,2.19094,"Before",18.83481,1.274961,10,0.01256637,30,0.08796459,-1.055692,0.3412844,0.7884973
"g6",243,2,0,17.12632,155.2174,2.19094,"Before",6.509217,0.8135287,3,1.096416,2,0.1790708,-0.7469753,1.486503,0.7811946
"g6",243,2,0,11.45638,155.2174,2.19094,"Before",29.58013,1.471,14,0.09424778,18,0.05026548,-1.29873,0.5522217,0.8301211
"g6",243,2,0,4.530828,155.2174,2.19094,"Before",41.1019,1.613862,25,0.05654867,22,0.09110619,-1.040452,0.5441806,0.6914775
"g6",243,2,0,16.09612,155.2174,2.19094,"Before",22.01805,1.342779,12,0.02513274,28,0.02827433,-1.548608,0.6759412,0.9613955
"g6",243,2,0,15.2667,155.2174,2.19094,"Before",4.390646,0.6425284,1,0.6126106,3,0.01570796,-1.80388,0.6974663,0.8907866
"g6",243,2,0,8.563409,155.2174,2.19094,"Before",7.952575,0.9005078,4,0.07539822,19,0.01256637,-1.90079,0.1029263,0.8095508
"g6",243,2,0,8.737501,155.2174,2.19094,"Before",37.86136,1.578196,22,0,20,0.009424778,-2.025729,2.15454,0.8997876
"g6",243,2,0,9.108198,155.2174,2.19094,"Before",47.39708,1.675752,29,0.03141593,24,0.0408407,-1.388907,0.6889315,0.6748627
"g6",243,2,0,16.45432,155.2174,2.19094,"Before",34.35196,1.535951,19,0,25,0.1727876,-0.7624874,3.101758,0.5246214
"g6",243,2,0,4.525815,155.2174,2.19094,"Before",38.2181,1.582269,23,0.006283185,24,0.1476549,-0.8307523,0.3570278,1.225822
"g6",243,2,0,5.694614,155.2174,2.19094,"Before",40.06332,1.602747,24,0,26,0,-1000,1.486648,1.036753
"g6",243,2,0,26.4244,155.2174,2.19094,"Before",34.26904,1.534902,18,0,13,0.01256637,-1.90079,2.215707,1.181847
"g6",243,2,0,27.52185,155.2174,2.19094,"Before",33.04237,1.519071,15,0,17,0.009424778,-2.025729,2.931417,0.4186453
"g6",243,2,0,23.22713,155.2174,2.19094,"Before",18.63929,1.270429,9,0,30,0,-1000,0.08217956,0.5268501
"g6",243,2,0,31.71145,155.2174,2.19094,"Before",34.2689,1.5349,17,0,13,0,-1000,2.218531,0.7825402
"g6",243,2,0,13.10802,155.2174,2.19094,"Before",36.46611,1.561889,21,0.04712389,22,0.01884956,-1.724699,2.274243,0.7753083
"g6",243,2,0,10.71978,155.2174,2.19094,"Before",47.03331,1.672406,28,0,30,0,-1000,0.1722594,0.6462323
"g6",243,2,0,14.80455,155.2174,2.19094,"Before",42.49375,1.628325,26,0.084823,17,0,-1000,0.7860122,0.6933059
"g6",244,3,0,27.75552,108.1697,2.034106,"Before",7.845806,0.8946375,2,0.4366814,3,0.09424778,-1.025729,0.1862497,4.412133
